Village_ID,Village_Name,District,State,Year,MGNREGA_Workers,Skill_Dev_Participants,Avg_Daily_Wage_INR,Unemployment_Rate_Pct,Irrigated_Area_Hectares,Crop_Yield_MT_per_Hec,Fertilizer_Usage_Tons,Tractor_Availability,Primary_Schools,School_Dropout_Rate_Pct,Primary_Health_Centres,Clean_Water_Access_Pct,Electrification_Pct,Internet_Penetration_Pct,Paved_Roads_KM,Bank_Branches
11157,Gaya_Village_32,Gaya,Bihar,2025,298,35,273,4.0,773,4.08,73,3,1,13.5,1,45.5,88.6,66.2,7.9,1
11158,Gaya_Village_33,Gaya,Bihar,2022,87,25,240,9.7,125,1.55,57,7,3,7.7,0,68.5,60.0,44.6,11.9,0
11158,Gaya_Village_33,Gaya,Bihar,2023,77,31,270,6.7,745,2.64,68,14,3,6.5,1,72.7,57.5,40.2,4.2,0
11158,Gaya_Village_33,Gaya,Bihar,2024,70,31,245,6.6,726,2.06,92,2,2,15.5,1,44.9,81.4,48.0,8.4,2
11158,Gaya_Village_33,Gaya,Bihar,2025,231,12,384,11.9,792,4.71,68,14,0,20.0,1,90.2,73.3,41.2,8.1,0
11159,Gaya_Village_34,Gaya,Bihar,2022,156,36,265,14.9,461,4.13,52,4,3,9.9,0,82.4,89.7,56.6,12.5,0
11159,Gaya_Village_34,Gaya,Bihar,2023,195,30,361,9.0,758,4.55,52,4,1,17.8,1,58.0,98.1,61.1,12.3,0
11159,Gaya_Village_34,Gaya,Bihar,2024,213,6,373,7.1,459,3.73,86,7,1,12.6,1,72.5,83.2,62.8,9.0,0
11159,Gaya_Village_34,Gaya,Bihar,2025,148,16,385,13.1,314,4.37,22,14,2,17.4,1,69.6,91.7,35.5,17.6,0
11160,Gaya_Village_35,Gaya,Bihar,2022,222,26,268,9.8,176,3.34,81,2,2,12.8,0,32.1,97.2,48.6,13.6,2
11160,Gaya_Village_35,Gaya,Bihar,2023,168,21,237,11.8,194,3.13,52,8,0,22.9,0,38.4,63.3,62.4,16.5,2
11160,Gaya_Village_35,Gaya,Bihar,2024,122,11,282,8.0,317,4.3,22,8,2,3.6,0,82.8,98.4,67.5,12.3,2
11160,Gaya_Village_35,Gaya,Bihar,2025,230,8,364,5.4,467,4.28,44,13,1,20.2,0,68.3,84.3,73.3,8.9,0
11161,Gaya_Village_36,Gaya,Bihar,2022,279,36,344,11.4,151,3.7,20,6,2,21.9,0,66.7,59.0,43.7,8.8,2
11161,Gaya_Village_36,Gaya,Bihar,2023,171,15,342,11.1,373,4.33,30,4,1,20.8,1,69.8,66.4,28.5,5.7,0
11161,Gaya_Village_36,Gaya,Bihar,2024,79,5,278,8.5,543,4.59,81,2,3,18.8,1,58.8,88.0,51.3,17.0,2
11161,Gaya_Village_36,Gaya,Bihar,2025,237,29,257,6.1,786,3.29,35,3,2,17.7,0,40.8,100.0,42.2,17.2,0
11162,Gaya_Village_37,Gaya,Bihar,2022,157,28,307,13.2,132,2.35,95,3,0,21.3,1,77.2,55.7,50.0,4.0,0
11162,Gaya_Village_37,Gaya,Bihar,2023,147,21,364,7.0,515,3.19,59,12,0,21.5,1,61.1,83.2,24.6,17.0,1
11162,Gaya_Village_37,Gaya,Bihar,2024,81,12,314,10.6,743,2.08,58,3,0,11.2,0,44.3,73.1,32.8,16.8,0
11162,Gaya_Village_37,Gaya,Bihar,2025,244,31,289,7.3,524,4.76,83,4,2,19.3,0,40.3,72.9,41.3,12.8,2
11163,Gaya_Village_38,Gaya,Bihar,2022,244,22,281,9.5,106,4.45,99,7,3,12.7,1,31.1,58.6,39.7,15.4,0
11163,Gaya_Village_38,Gaya,Bihar,2023,205,31,282,6.3,594,3.61,95,9,3,18.1,0,35.0,95.1,45.4,18.6,0
11163,Gaya_Village_38,Gaya,Bihar,2024,221,26,326,10.5,453,4.04,22,10,0,16.2,0,45.3,72.5,49.5,10.7,0
11163,Gaya_Village_38,Gaya,Bihar,2025,128,20,392,5.7,795,2.92,48,13,3,16.9,0,52.9,78.8,35.3,16.0,2
11164,Gaya_Village_39,Gaya,Bihar,2022,90,6,276,9.6,298,4.1,64,4,1,19.8,1,44.8,60.0,33.2,19.3,0
11164,Gaya_Village_39,Gaya,Bihar,2023,112,9,249,7.5,534,4.35,16,13,2,4.2,0,70.9,81.7,62.4,8.9,1
11164,Gaya_Village_39,Gaya,Bihar,2024,72,22,365,13.8,235,2.03,52,7,3,16.8,1,50.5,76.1,68.9,10.0,0
11164,Gaya_Village_39,Gaya,Bihar,2025,153,7,296,13.6,387,2.34,51,10,3,1.0,1,79.4,66.8,52.0,13.8,0
11165,Gaya_Village_40,Gaya,Bihar,2022,124,31,239,12.4,757,2.28,67,6,3,15.7,1,79.4,64.9,23.1,11.0,0
11165,Gaya_Village_40,Gaya,Bihar,2023,97,21,335,14.4,666,3.76,21,10,0,20.3,0,56.1,71.3,65.6,6.7,0
11165,Gaya_Village_40,Gaya,Bihar,2024,209,20,342,4.9,507,2.35,22,9,2,18.6,1,79.1,58.7,33.0,13.0,0
11165,Gaya_Village_40,Gaya,Bihar,2025,299,10,355,13.7,435,2.61,21,8,3,17.3,1,45.2,60.0,70.0,15.7,0
11166,Gaya_Village_41,Gaya,Bihar,2022,106,11,235,5.6,101,2.65,85,2,2,17.0,1,49.7,97.6,24.7,2.1,0
11166,Gaya_Village_41,Gaya,Bihar,2023,167,18,348,8.5,284,3.48,47,3,3,7.2,1,74.0,97.0,61.5,5.6,1
11166,Gaya_Village_41,Gaya,Bihar,2024,149,19,299,6.2,773,4.73,12,6,1,12.2,1,91.9,83.5,27.9,19.9,0
11166,Gaya_Village_41,Gaya,Bihar,2025,173,37,317,13.3,660,4.3,81,5,2,10.8,1,75.9,69.2,43.8,17.5,0
11167,Gaya_Village_42,Gaya,Bihar,2022,210,31,215,11.2,701,3.17,71,2,2,11.5,0,51.8,61.2,42.1,19.9,0
11167,Gaya_Village_42,Gaya,Bihar,2023,201,33,252,10.4,537,1.8,40,2,2,12.0,1,51.8,73.6,20.7,13.5,0
11167,Gaya_Village_42,Gaya,Bihar,2024,216,9,247,14.2,121,3.35,86,5,1,19.4,0,59.5,73.5,41.6,11.1,0
11167,Gaya_Village_42,Gaya,Bihar,2025,83,33,256,9.7,311,2.56,81,5,0,10.9,0,78.2,92.7,47.7,2.6,0
11168,Gaya_Village_43,Gaya,Bihar,2022,233,36,253,11.3,576,2.4,46,1,3,19.1,0,49.6,69.5,35.6,8.2,0
11168,Gaya_Village_43,Gaya,Bihar,2023,205,10,215,4.6,565,2.4,33,10,0,13.4,1,61.2,98.4,16.2,9.5,1
11168,Gaya_Village_43,Gaya,Bihar,2024,214,6,372,12.7,333,2.84,77,11,2,14.3,0,81.5,67.1,54.6,4.4,0
11168,Gaya_Village_43,Gaya,Bihar,2025,56,10,355,13.5,271,2.14,73,3,0,2.4,0,53.3,58.8,48.5,9.1,0
11169,Gaya_Village_44,Gaya,Bihar,2022,245,8,220,14.6,702,3.23,25,9,2,23.6,1,73.0,79.0,22.1,6.1,1
11169,Gaya_Village_44,Gaya,Bihar,2023,214,33,343,6.4,774,1.79,27,10,3,12.2,0,78.7,99.9,26.3,10.0,0
11169,Gaya_Village_44,Gaya,Bihar,2024,105,29,322,6.1,617,3.78,77,13,0,17.0,1,87.8,95.9,60.8,12.7,1
11169,Gaya_Village_44,Gaya,Bihar,2025,114,13,384,7.1,343,4.14,49,3,3,13.8,1,40.4,57.8,42.3,14.0,0
11170,Gaya_Village_45,Gaya,Bihar,2022,242,7,323,7.8,520,2.96,67,6,3,21.0,1,36.8,77.6,43.9,11.7,0
11170,Gaya_Village_45,Gaya,Bihar,2023,96,30,253,7.3,478,3.99,54,6,0,4.2,1,90.3,74.3,16.5,2.7,2
11170,Gaya_Village_45,Gaya,Bihar,2024,197,31,289,10.1,572,4.7,62,2,1,20.7,0,43.5,91.9,70.5,18.5,0
11170,Gaya_Village_45,Gaya,Bihar,2025,68,36,341,11.8,440,2.97,36,7,1,17.1,0,68.3,69.6,32.0,16.9,0
11171,Gaya_Village_46,Gaya,Bihar,2022,206,5,303,14.3,770,3.36,45,9,1,21.7,0,40.0,61.7,30.2,12.8,2
11171,Gaya_Village_46,Gaya,Bihar,2023,251,20,353,4.8,222,2.62,77,9,0,12.8,1,81.7,67.7,49.4,17.4,1
11171,Gaya_Village_46,Gaya,Bihar,2024,237,15,339,6.6,533,3.13,22,8,0,17.9,0,41.8,66.8,53.2,17.7,0
11171,Gaya_Village_46,Gaya,Bihar,2025,195,30,273,6.0,287,2.01,60,14,0,12.0,1,44.1,58.6,72.6,6.1,0
11172,Gaya_Village_47,Gaya,Bihar,2022,269,5,288,8.3,113,1.72,57,5,0,15.1,0,60.3,80.2,58.5,6.8,0
11172,Gaya_Village_47,Gaya,Bihar,2023,212,30,333,8.6,169,4.04,69,8,1,19.2,1,47.3,81.9,52.0,3.3,0
11172,Gaya_Village_47,Gaya,Bihar,2024,220,32,370,7.8,750,2.22,87,9,1,14.6,0,75.7,95.9,53.9,12.0,0
11172,Gaya_Village_47,Gaya,Bihar,2025,288,13,295,13.3,510,4.05,79,1,0,2.0,0,80.1,91.0,32.9,14.9,0
11173,Gaya_Village_48,Gaya,Bihar,2022,272,26,307,9.1,690,3.63,60,1,3,11.3,0,65.2,80.8,32.0,4.0,0
11173,Gaya_Village_48,Gaya,Bihar,2023,268,12,361,9.9,417,4.64,23,11,3,15.9,1,83.1,63.6,25.3,10.4,0
11173,Gaya_Village_48,Gaya,Bihar,2024,175,31,287,11.6,536,3.89,52,13,3,20.1,1,77.8,90.5,41.0,16.7,0
11173,Gaya_Village_48,Gaya,Bihar,2025,188,23,280,10.9,691,2.34,12,5,0,19.2,1,50.3,98.6,35.1,14.0,0
11174,Gaya_Village_49,Gaya,Bihar,2022,98,29,227,10.6,245,3.38,34,7,1,21.8,1,34.7,71.3,49.3,12.1,1
11174,Gaya_Village_49,Gaya,Bihar,2023,162,25,345,13.1,326,3.22,43,13,0,8.6,0,77.9,78.4,41.7,11.5,0
11174,Gaya_Village_49,Gaya,Bihar,2024,87,28,330,10.3,481,4.55,79,9,2,11.5,1,80.4,92.6,27.5,8.7,0
11174,Gaya_Village_49,Gaya,Bihar,2025,113,28,351,12.5,279,4.02,65,9,1,9.2,0,90.0,79.8,54.0,9.9,0
11175,Gaya_Village_50,Gaya,Bihar,2022,118,23,288,7.7,635,3.06,74,14,1,13.8,0,42.1,82.0,26.5,7.2,1
11175,Gaya_Village_50,Gaya,Bihar,2023,185,6,249,5.5,198,3.52,69,3,3,4.5,1,46.4,62.8,41.1,14.1,0
11175,Gaya_Village_50,Gaya,Bihar,2024,211,18,322,12.3,490,3.13,57,1,3,5.5,1,70.6,83.0,34.8,13.6,1
11175,Gaya_Village_50,Gaya,Bihar,2025,225,36,349,7.3,369,3.48,81,3,3,3.6,1,48.3,59.3,65.8,5.6,2
11176,Gaya_Village_51,Gaya,Bihar,2022,165,36,275,11.3,193,3.67,90,8,0,17.3,1,47.8,60.0,10.4,6.8,0
11176,Gaya_Village_51,Gaya,Bihar,2023,233,32,298,11.8,562,1.89,86,7,2,11.7,1,81.7,96.7,23.0,19.8,2
11176,Gaya_Village_51,Gaya,Bihar,2024,253,17,305,7.1,758,3.65,28,5,3,8.5,0,56.1,83.6,50.6,3.9,2
11176,Gaya_Village_51,Gaya,Bihar,2025,279,16,294,8.6,384,2.21,44,11,0,9.4,0,39.7,79.4,60.4,14.5,0
11177,Gaya_Village_52,Gaya,Bihar,2022,114,12,299,13.9,121,4.07,42,10,2,11.5,1,69.0,75.1,12.1,11.3,0
11177,Gaya_Village_52,Gaya,Bihar,2023,80,19,286,13.3,101,4.48,51,12,0,18.6,0,43.8,52.5,49.3,3.4,0
11177,Gaya_Village_52,Gaya,Bihar,2024,181,30,344,11.6,202,4.14,63,9,1,5.3,0,47.7,77.1,32.1,3.1,2
11177,Gaya_Village_52,Gaya,Bihar,2025,162,16,321,11.3,135,4.1,48,13,1,1.6,0,40.0,64.4,35.4,16.4,0
11178,Gaya_Village_53,Gaya,Bihar,2022,158,31,320,13.9,373,4.33,73,4,2,18.0,1,64.7,91.2,11.0,13.1,2
11178,Gaya_Village_53,Gaya,Bihar,2023,227,22,268,11.8,150,2.31,47,6,3,8.1,1,66.7,72.3,40.6,2.8,0
11178,Gaya_Village_53,Gaya,Bihar,2024,118,31,300,7.3,242,2.49,47,12,2,14.9,0,41.8,66.1,59.6,7.2,1
11178,Gaya_Village_53,Gaya,Bihar,2025,207,13,329,4.6,582,3.39,82,5,0,1.7,1,42.0,82.1,57.8,6.7,1
11179,Gaya_Village_54,Gaya,Bihar,2022,169,5,301,8.9,116,1.52,61,6,1,9.9,0,59.5,67.6,53.3,12.1,2
11179,Gaya_Village_54,Gaya,Bihar,2023,137,11,321,5.0,688,4.55,56,4,3,6.6,0,79.9,74.6,42.7,6.3,0
11179,Gaya_Village_54,Gaya,Bihar,2024,236,30,257,4.9,377,1.9,74,3,0,7.8,0,93.2,89.8,22.4,16.3,2
11179,Gaya_Village_54,Gaya,Bihar,2025,116,11,352,13.3,734,3.74,51,5,0,7.1,1,43.5,81.9,70.7,6.3,1
11180,Gaya_Village_55,Gaya,Bihar,2022,124,11,220,11.6,537,2.56,64,5,1,14.9,0,72.5,93.9,55.9,10.1,0
11180,Gaya_Village_55,Gaya,Bihar,2023,94,12,241,13.0,535,1.96,68,14,3,13.9,0,44.5,64.8,59.7,9.6,0
11180,Gaya_Village_55,Gaya,Bihar,2024,53,20,306,10.5,483,1.87,75,11,2,14.6,1,38.0,70.7,31.5,3.3,0
11180,Gaya_Village_55,Gaya,Bihar,2025,203,7,294,7.7,785,2.74,83,2,1,7.1,1,59.1,94.8,77.5,9.0,0
11181,Gaya_Village_56,Gaya,Bihar,2022,204,14,256,4.8,231,1.82,63,10,1,15.6,0,64.4,87.6,58.1,9.3,0
11181,Gaya_Village_56,Gaya,Bihar,2023,223,11,333,14.1,362,4.47,60,4,3,23.3,0,69.1,99.4,58.8,4.6,0
11181,Gaya_Village_56,Gaya,Bihar,2024,295,25,293,4.4,493,2.53,32,13,2,6.2,1,39.0,85.2,51.1,17.9,2
11181,Gaya_Village_56,Gaya,Bihar,2025,156,35,292,9.7,307,2.23,82,3,1,3.6,0,94.7,85.0,37.9,8.7,1
11182,Gaya_Village_57,Gaya,Bihar,2022,241,27,349,5.6,325,3.81,20,14,2,21.9,0,33.3,78.3,19.7,17.3,0
11182,Gaya_Village_57,Gaya,Bihar,2023,268,31,218,7.1,564,2.89,45,7,1,11.7,0,46.0,69.8,41.9,12.5,1
11182,Gaya_Village_57,Gaya,Bihar,2024,283,26,360,5.7,457,4.33,65,5,2,18.9,0,62.0,73.5,66.6,2.2,0
11182,Gaya_Village_57,Gaya,Bihar,2025,100,31,305,9.1,243,4.47,51,6,2,9.0,0,95.7,70.9,47.1,14.3,1
11183,Gaya_Village_58,Gaya,Bihar,2022,99,8,295,13.8,453,4.48,22,14,0,5.4,1,89.5,78.7,34.7,9.3,1
11183,Gaya_Village_58,Gaya,Bihar,2023,55,28,218,10.8,350,4.06,92,11,1,11.0,0,33.0,92.8,37.0,15.2,2
11183,Gaya_Village_58,Gaya,Bihar,2024,108,27,294,10.7,475,2.44,61,7,0,14.2,1,49.5,85.4,58.9,14.4,2
11183,Gaya_Village_58,Gaya,Bihar,2025,174,23,384,12.8,344,3.71,39,2,1,9.5,0,69.1,80.2,32.9,15.3,0
11184,Gaya_Village_59,Gaya,Bihar,2022,192,7,340,12.4,117,3.08,91,10,0,14.2,1,71.7,53.1,46.0,14.5,0
11184,Gaya_Village_59,Gaya,Bihar,2023,294,31,338,13.2,584,3.17,21,4,0,23.5,1,72.4,64.4,55.3,2.4,2
11184,Gaya_Village_59,Gaya,Bihar,2024,79,7,322,8.1,101,2.69,85,14,0,12.9,0,51.1,95.6,57.8,19.4,0
11184,Gaya_Village_59,Gaya,Bihar,2025,219,32,275,12.4,475,2.58,30,6,0,14.4,0,50.9,76.5,61.9,10.3,0
11185,Gaya_Village_60,Gaya,Bihar,2022,278,21,270,11.3,665,3.65,21,3,0,19.4,0,30.9,92.5,29.5,18.0,1
11185,Gaya_Village_60,Gaya,Bihar,2023,171,35,355,5.5,265,1.96,71,6,1,3.5,1,83.6,64.1,40.2,5.0,0
11185,Gaya_Village_60,Gaya,Bihar,2024,174,14,231,4.1,428,1.95,48,10,3,13.0,0,58.7,82.6,32.6,8.4,1
11185,Gaya_Village_60,Gaya,Bihar,2025,86,26,294,5.9,754,3.09,53,1,0,19.8,0,90.9,100.0,62.6,19.5,0
11186,Gaya_Village_61,Gaya,Bihar,2022,219,34,334,8.5,547,3.73,13,8,3,20.0,0,49.4,76.7,20.5,17.8,1
11186,Gaya_Village_61,Gaya,Bihar,2023,173,25,360,12.9,191,4.26,40,10,0,10.3,0,78.4,62.5,43.9,16.4,0
11186,Gaya_Village_61,Gaya,Bihar,2024,150,27,237,11.5,619,3.42,33,5,1,9.3,1,40.2,66.0,59.3,7.2,2
11186,Gaya_Village_61,Gaya,Bihar,2025,84,16,299,13.3,351,4.47,51,14,2,6.6,0,87.7,65.1,37.2,14.7,2
11187,Gaya_Village_62,Gaya,Bihar,2022,136,29,242,10.4,711,1.58,58,14,3,17.6,1,83.5,51.0,23.5,6.3,2
11187,Gaya_Village_62,Gaya,Bihar,2023,183,24,244,12.0,138,3.02,91,14,3,5.4,0,48.9,85.7,38.0,14.1,2
11187,Gaya_Village_62,Gaya,Bihar,2024,245,11,288,6.6,535,2.2,99,11,1,7.8,1,44.5,92.6,54.4,19.4,0
11187,Gaya_Village_62,Gaya,Bihar,2025,67,33,253,10.4,747,3.7,29,14,2,10.5,1,50.8,96.9,44.2,8.3,0
11188,Gaya_Village_63,Gaya,Bihar,2022,250,33,267,11.9,461,4.26,17,1,3,15.7,1,82.1,53.5,18.9,10.8,2
11188,Gaya_Village_63,Gaya,Bihar,2023,162,17,295,13.0,661,1.67,42,14,1,15.6,1,50.2,97.7,23.8,9.2,2
11188,Gaya_Village_63,Gaya,Bihar,2024,78,7,368,9.3,182,3.8,77,10,0,17.9,1,49.9,84.7,35.1,3.8,0
11188,Gaya_Village_63,Gaya,Bihar,2025,126,6,367,10.1,126,4.33,47,10,3,3.8,1,97.7,61.7,48.2,19.1,0
11189,Gaya_Village_64,Gaya,Bihar,2022,108,20,329,6.6,688,3.73,95,11,2,9.5,0,70.2,54.1,14.6,9.0,1
11189,Gaya_Village_64,Gaya,Bihar,2023,224,34,237,11.8,120,1.71,45,1,3,20.9,0,82.9,77.0,63.6,19.3,0
11189,Gaya_Village_64,Gaya,Bihar,2024,175,10,251,12.5,317,2.32,57,11,0,18.6,1,80.8,66.7,71.9,15.0,0
11189,Gaya_Village_64,Gaya,Bihar,2025,293,11,384,9.5,144,2.23,17,10,2,16.9,0,61.4,69.0,71.6,6.0,1
11190,Gaya_Village_65,Gaya,Bihar,2022,194,9,208,5.7,506,1.76,82,12,0,9.2,0,81.8,50.6,51.4,12.9,1
11190,Gaya_Village_65,Gaya,Bihar,2023,158,11,304,7.4,793,3.84,91,3,2,4.7,0,68.3,75.7,37.5,3.6,0
11190,Gaya_Village_65,Gaya,Bihar,2024,273,38,262,8.7,578,3.07,69,6,0,12.5,1,75.4,59.2,38.9,5.5,2
11190,Gaya_Village_65,Gaya,Bihar,2025,289,36,333,10.4,755,4.12,33,2,2,17.9,1,58.6,61.2,49.6,3.9,0
11191,Gaya_Village_66,Gaya,Bihar,2022,71,17,294,7.9,663,2.58,26,8,2,9.8,0,88.9,57.6,10.9,3.2,0
11191,Gaya_Village_66,Gaya,Bihar,2023,117,34,283,12.9,717,2.0,74,11,0,21.6,0,84.3,53.0,24.0,13.1,0
11191,Gaya_Village_66,Gaya,Bihar,2024,118,29,267,7.6,436,3.96,48,10,3,4.8,0,44.9,60.0,49.3,6.9,1
11191,Gaya_Village_66,Gaya,Bihar,2025,214,25,383,3.7,247,3.83,88,7,1,6.5,0,51.2,86.0,74.4,15.6,1
11192,Gaya_Village_67,Gaya,Bihar,2022,282,25,263,12.8,714,1.84,64,11,3,11.0,0,74.9,62.3,56.4,8.0,2
11192,Gaya_Village_67,Gaya,Bihar,2023,98,32,286,10.9,510,4.42,86,2,1,6.5,1,34.5,55.8,51.7,17.7,2
11192,Gaya_Village_67,Gaya,Bihar,2024,190,24,249,12.1,613,2.73,96,1,0,19.5,1,56.1,61.5,46.2,9.9,0
11192,Gaya_Village_67,Gaya,Bihar,2025,211,38,278,7.0,671,3.91,70,7,3,8.8,0,71.0,59.6,41.4,8.3,0
11193,Gaya_Village_68,Gaya,Bihar,2022,158,9,310,4.7,484,1.6,40,13,0,8.8,1,42.3,87.3,30.7,2.7,2
11193,Gaya_Village_68,Gaya,Bihar,2023,135,22,256,4.9,581,2.98,37,13,1,6.4,1,85.4,79.5,65.2,15.1,0
11193,Gaya_Village_68,Gaya,Bihar,2024,102,15,365,4.9,702,4.69,41,7,2,10.4,0,89.4,77.8,64.9,19.6,0
11193,Gaya_Village_68,Gaya,Bihar,2025,172,21,310,11.8,200,4.61,16,3,0,0.8,1,96.4,99.4,52.2,6.7,0
11194,Gaya_Village_69,Gaya,Bihar,2022,136,26,220,7.7,213,2.16,87,14,3,7.4,1,38.8,53.8,52.7,13.8,0
11194,Gaya_Village_69,Gaya,Bihar,2023,228,24,293,14.6,361,4.29,23,10,0,3.6,1,37.8,54.3,53.4,14.1,2
11194,Gaya_Village_69,Gaya,Bihar,2024,180,10,299,11.7,521,2.68,82,13,0,2.5,1,69.4,75.4,42.2,9.9,2
11194,Gaya_Village_69,Gaya,Bihar,2025,91,38,249,9.6,153,4.51,63,8,0,20.4,0,86.5,70.2,52.7,8.2,0
11195,Gaya_Village_70,Gaya,Bihar,2022,147,18,266,14.8,287,3.69,79,8,1,14.0,1,47.5,72.8,33.2,2.9,1
11195,Gaya_Village_70,Gaya,Bihar,2023,209,27,230,7.4,638,2.71,60,5,3,18.1,1,47.5,95.9,16.7,19.1,0
11195,Gaya_Village_70,Gaya,Bihar,2024,158,24,328,5.4,691,4.53,88,7,3,16.7,1,67.1,76.4,38.1,11.2,0
11195,Gaya_Village_70,Gaya,Bihar,2025,100,17,317,11.0,289,3.41,39,3,1,18.1,1,67.9,65.7,29.9,7.5,0
11196,Gaya_Village_71,Gaya,Bihar,2022,299,36,234,7.4,702,2.45,39,6,3,7.1,0,58.8,88.3,54.2,17.9,2
11196,Gaya_Village_71,Gaya,Bihar,2023,290,30,297,14.2,646,2.49,25,3,3,14.0,0,57.3,71.2,45.3,4.5,0
11196,Gaya_Village_71,Gaya,Bihar,2024,134,18,339,14.1,157,4.62,32,11,0,8.4,0,79.6,91.2,42.2,14.6,0
11196,Gaya_Village_71,Gaya,Bihar,2025,223,12,283,13.0,602,4.23,40,12,1,11.5,1,75.9,64.3,33.0,4.1,2
11197,Gaya_Village_72,Gaya,Bihar,2022,176,26,209,14.4,288,2.55,21,9,1,11.6,0,59.3,66.2,12.0,15.1,0
11197,Gaya_Village_72,Gaya,Bihar,2023,285,26,362,10.6,647,2.41,94,7,1,7.2,0,76.2,53.6,28.8,12.8,0
11197,Gaya_Village_72,Gaya,Bihar,2024,70,20,230,11.0,703,2.43,12,1,2,15.5,0,51.7,66.3,41.8,12.3,0
11197,Gaya_Village_72,Gaya,Bihar,2025,93,31,250,4.3,667,2.68,76,8,3,1.3,0,92.5,88.6,57.9,12.1,0
11198,Gaya_Village_73,Gaya,Bihar,2022,188,14,265,12.5,678,1.83,47,9,0,22.9,1,53.1,64.1,27.6,9.9,0
11198,Gaya_Village_73,Gaya,Bihar,2023,152,29,252,6.2,412,3.1,95,10,0,6.4,0,52.7,59.2,40.1,18.1,2
11198,Gaya_Village_73,Gaya,Bihar,2024,117,35,296,12.5,268,1.92,94,2,0,14.3,0,68.5,57.7,56.0,2.7,1
11198,Gaya_Village_73,Gaya,Bihar,2025,292,25,344,13.4,230,1.98,25,1,0,15.6,0,55.2,86.4,30.2,17.8,0
11199,Gaya_Village_74,Gaya,Bihar,2022,178,31,276,6.7,777,3.35,91,11,3,6.5,0,46.1,53.7,36.2,9.7,2
11199,Gaya_Village_74,Gaya,Bihar,2023,141,21,249,4.9,663,1.92,13,4,1,21.6,1,37.7,90.8,30.2,7.9,2
11199,Gaya_Village_74,Gaya,Bihar,2024,240,37,274,8.8,251,4.34,29,9,1,9.1,0,75.1,72.1,61.1,12.7,0
11199,Gaya_Village_74,Gaya,Bihar,2025,73,35,394,11.6,204,2.27,54,6,2,20.4,0,93.8,72.1,44.1,5.9,2
11200,Gaya_Village_75,Gaya,Bihar,2022,174,30,267,12.6,466,3.13,22,11,0,6.4,1,71.1,80.0,18.5,10.0,0
11200,Gaya_Village_75,Gaya,Bihar,2023,276,25,231,11.4,191,3.68,11,13,2,17.8,1,67.1,79.2,55.5,13.3,0
11200,Gaya_Village_75,Gaya,Bihar,2024,190,5,234,12.3,531,2.49,40,12,3,5.2,0,78.7,100.0,60.4,8.7,1
11200,Gaya_Village_75,Gaya,Bihar,2025,160,8,301,5.1,678,4.61,37,10,2,8.6,0,97.0,60.0,51.2,7.7,1
11201,Gaya_Village_76,Gaya,Bihar,2022,147,8,294,11.3,780,2.94,82,8,3,13.9,0,50.2,90.9,19.2,12.6,0
11201,Gaya_Village_76,Gaya,Bihar,2023,188,30,244,10.5,404,2.6,68,7,2,11.6,1,58.8,81.3,39.6,13.3,0
11201,Gaya_Village_76,Gaya,Bihar,2024,277,8,236,5.3,127,4.5,20,5,3,8.8,0,53.2,97.4,44.1,7.6,2
11201,Gaya_Village_76,Gaya,Bihar,2025,228,13,368,7.7,387,4.53,44,5,3,15.8,1,40.0,90.8,35.4,13.7,1
11202,Gaya_Village_77,Gaya,Bihar,2022,66,34,290,13.5,454,3.63,58,14,2,21.4,1,50.8,86.6,28.1,17.2,0
11202,Gaya_Village_77,Gaya,Bihar,2023,148,8,361,14.3,643,2.52,53,6,1,10.2,1,37.3,90.3,56.7,4.0,2
11202,Gaya_Village_77,Gaya,Bihar,2024,131,9,379,10.7,777,2.97,67,6,2,11.7,0,87.5,55.7,47.2,18.9,1
11202,Gaya_Village_77,Gaya,Bihar,2025,153,27,296,13.0,503,4.02,60,5,1,8.9,0,81.9,97.7,34.5,3.2,1
11203,Gaya_Village_78,Gaya,Bihar,2022,263,20,205,5.9,235,2.06,26,8,1,16.9,1,48.2,82.6,54.2,11.4,0
11203,Gaya_Village_78,Gaya,Bihar,2023,298,26,323,14.3,167,3.14,99,3,2,6.5,0,52.7,98.0,53.2,18.2,0
11203,Gaya_Village_78,Gaya,Bihar,2024,201,12,324,4.1,253,4.01,13,9,0,18.1,0,70.2,61.4,49.2,6.6,0
11203,Gaya_Village_78,Gaya,Bihar,2025,299,37,310,8.8,562,3.92,42,5,1,16.4,1,86.9,100.0,41.4,14.5,1
11204,Gaya_Village_79,Gaya,Bihar,2022,68,20,209,7.6,425,3.66,71,9,0,16.8,1,73.1,91.0,14.8,2.8,2
11204,Gaya_Village_79,Gaya,Bihar,2023,214,9,240,12.6,195,4.33,90,5,3,18.4,1,34.7,63.4,52.9,10.6,0
11204,Gaya_Village_79,Gaya,Bihar,2024,280,20,362,6.0,296,4.7,81,3,3,21.8,0,83.1,61.0,53.4,13.3,1
11204,Gaya_Village_79,Gaya,Bihar,2025,134,11,312,3.4,207,3.33,99,9,3,19.0,1,91.9,87.7,69.0,11.7,0
11205,Gaya_Village_80,Gaya,Bihar,2022,57,5,297,8.9,145,1.68,52,2,1,17.2,0,35.4,82.4,44.5,5.2,0
11205,Gaya_Village_80,Gaya,Bihar,2023,77,13,285,4.8,285,4.15,93,12,1,13.7,1,79.2,86.6,23.7,2.4,1
