Village_ID,Year,Electrification_Pct,Internet_Penetration_Pct,Paved_Roads_KM,Bank_Branches
11312,2025,78.7,74.2,9.6,0
11313,2022,71.7,15.4,10.3,2
11313,2023,94.0,38.6,12.8,0
11313,2024,68.7,55.3,4.6,0
11313,2025,81.0,72.2,6.3,1
11314,2022,57.9,36.8,7.2,1
11314,2023,93.1,37.0,8.8,2
11314,2024,56.8,24.0,3.8,2
11314,2025,77.3,55.6,4.8,0
11315,2022,63.3,26.5,6.6,0
11315,2023,64.8,65.7,14.5,0
11315,2024,66.7,51.9,14.1,0
11315,2025,75.2,38.7,2.2,0
11316,2022,93.3,59.6,3.3,0
11316,2023,86.5,45.6,11.0,0
11316,2024,97.7,60.5,9.7,2
11316,2025,66.9,76.5,7.3,1
11317,2022,90.8,47.5,11.0,1
11317,2023,73.1,63.2,5.6,0
11317,2024,100.0,40.1,4.4,2
11317,2025,86.0,30.6,3.3,0
11318,2022,73.4,58.2,3.3,2
11318,2023,96.9,43.4,5.6,0
11318,2024,73.3,60.6,16.2,0
11318,2025,93.4,55.6,16.4,0
11319,2022,72.7,48.1,18.4,2
11319,2023,87.7,19.0,13.9,0
11319,2024,68.2,25.3,8.8,2
11319,2025,77.0,74.0,4.3,0
11320,2022,66.6,31.8,5.9,1
11320,2023,94.2,31.0,9.9,2
11320,2024,99.6,67.7,6.5,1
11320,2025,92.8,77.9,7.7,2
11321,2022,89.4,40.7,19.0,0
11321,2023,69.5,44.0,8.9,1
11321,2024,62.2,67.9,4.8,0
11321,2025,90.5,36.9,8.2,0
11322,2022,80.6,41.6,2.7,1
11322,2023,65.2,56.3,13.1,0
11322,2024,98.8,59.0,15.0,0
11322,2025,74.7,65.4,9.3,0
11323,2022,89.1,50.2,11.9,0
11323,2023,58.7,26.6,17.7,0
11323,2024,68.8,49.8,5.7,0
11323,2025,87.0,33.5,5.0,0
11324,2022,61.6,14.5,6.7,0
11324,2023,98.4,56.9,5.9,0
11324,2024,81.5,62.6,17.8,2
11324,2025,92.6,37.1,2.8,2
11325,2022,77.0,38.3,3.5,2
11325,2023,72.0,17.9,18.9,0
11325,2024,94.5,40.5,9.1,0
11325,2025,58.6,35.4,10.9,0
11326,2022,70.5,28.6,12.4,2
11326,2023,94.8,45.0,16.1,2
11326,2024,59.1,62.2,14.8,2
11326,2025,67.5,53.7,8.7,1
11327,2022,96.1,56.6,16.4,2
11327,2023,98.5,21.1,15.4,1
11327,2024,73.5,48.9,17.8,1
11327,2025,93.6,73.4,6.5,0
11328,2022,80.0,21.7,3.7,0
11328,2023,76.2,54.5,3.9,2
11328,2024,94.1,34.8,11.8,1
11328,2025,88.7,76.9,6.7,0
11329,2022,54.4,47.8,2.8,2
11329,2023,92.8,48.7,17.1,1
11329,2024,68.2,65.7,17.5,0
11329,2025,87.9,57.4,8.6,0
11330,2022,87.2,24.6,4.4,0
11330,2023,95.6,31.9,6.5,0
11330,2024,99.4,51.4,14.2,0
11330,2025,100.0,54.4,14.4,0
11331,2022,81.5,55.4,14.6,2
11331,2023,82.5,43.1,17.4,0
11331,2024,55.7,47.5,17.9,1
11331,2025,61.6,50.4,19.8,2
11332,2022,68.8,16.4,8.4,0
11332,2023,90.6,22.0,18.4,2
11332,2024,83.4,55.4,13.6,0
11332,2025,68.8,50.9,4.2,2
11333,2022,55.9,37.3,12.7,0
11333,2023,75.0,62.4,8.8,0
11333,2024,98.8,61.1,3.3,1
11333,2025,60.1,47.0,6.4,2
11334,2022,72.2,48.9,14.8,2
11334,2023,55.3,64.7,8.3,1
11334,2024,67.0,30.2,13.6,0
11334,2025,100.0,72.8,18.4,0
11335,2022,55.0,27.7,12.6,0
11335,2023,54.9,52.8,19.2,0
11335,2024,59.2,56.0,8.2,2
11335,2025,90.7,63.4,17.8,0
11336,2022,50.6,54.6,19.3,0
11336,2023,71.4,47.5,11.3,0
11336,2024,100.0,31.5,8.5,1
11336,2025,60.8,61.4,8.3,0
11337,2022,94.7,26.9,9.6,1
11337,2023,58.1,63.7,13.9,2
11337,2024,61.1,37.7,9.9,1
11337,2025,86.5,40.1,15.7,2
11338,2022,61.7,10.8,14.4,0
11338,2023,52.6,59.1,7.9,0
11338,2024,91.0,67.8,16.5,0
11338,2025,75.3,31.4,15.6,0
11339,2022,93.6,30.7,13.1,0
11339,2023,65.8,36.9,5.4,0
11339,2024,87.1,62.0,11.1,0
11339,2025,73.2,45.2,10.1,1
11340,2022,57.1,27.2,2.4,2
11340,2023,99.3,32.6,19.8,1
11340,2024,83.2,43.5,14.7,0
11340,2025,97.8,60.1,8.7,1
11341,2022,62.0,58.4,12.4,2
11341,2023,71.4,42.4,18.0,2
11341,2024,77.9,41.5,2.7,1
11341,2025,87.7,28.9,6.7,0
11342,2022,69.0,18.0,19.1,0
11342,2023,64.4,63.4,2.3,2
11342,2024,64.1,35.0,12.5,0
11342,2025,86.3,38.1,11.7,1
11343,2022,61.9,18.6,19.6,0
11343,2023,71.5,45.4,9.7,2
11343,2024,56.7,41.7,19.6,0
11343,2025,69.8,57.2,2.2,0
11344,2022,73.2,58.7,8.1,0
11344,2023,90.7,19.7,6.8,0
11344,2024,72.9,28.7,4.6,0
11344,2025,71.7,56.7,19.9,2
11345,2022,74.8,18.2,19.5,1
11345,2023,54.9,49.2,4.6,1
11345,2024,72.0,62.7,11.4,2
11345,2025,64.0,64.4,3.7,0
11346,2022,62.2,25.9,4.2,0
11346,2023,71.3,57.9,14.8,0
11346,2024,57.8,47.5,17.6,0
11346,2025,95.8,67.2,12.9,0
11347,2022,63.2,58.1,4.0,0
11347,2023,63.7,39.3,16.9,0
11347,2024,71.5,45.3,17.5,2
11347,2025,75.2,40.5,12.1,1
11348,2022,89.0,16.1,9.5,1
11348,2023,66.2,52.8,9.3,0
11348,2024,77.1,59.4,13.9,0
11348,2025,81.4,52.7,18.5,1
11349,2022,64.7,47.8,18.3,0
11349,2023,90.1,28.2,16.1,1
11349,2024,85.0,22.2,8.4,0
11349,2025,92.1,29.6,9.3,0
11350,2022,52.6,37.9,15.1,1
11350,2023,91.8,18.6,14.5,2
11350,2024,66.5,63.5,18.5,0
11350,2025,61.9,63.7,16.3,0
11351,2022,81.7,53.8,19.6,2
11351,2023,63.0,50.4,6.0,0
11351,2024,74.5,25.1,18.6,0
11351,2025,91.5,44.0,19.5,0
11352,2022,54.9,27.8,18.3,0
11352,2023,58.6,45.0,4.5,0
11352,2024,86.9,70.1,18.9,0
11352,2025,79.1,66.5,15.6,0
11353,2022,60.6,22.6,8.5,2
11353,2023,77.3,20.9,10.2,0
11353,2024,84.7,66.9,3.2,2
11353,2025,76.9,56.9,9.4,0
11354,2022,58.3,17.3,6.5,0
11354,2023,83.6,57.8,14.9,0
11354,2024,60.8,53.6,12.2,0
11354,2025,88.9,72.5,18.8,1
11355,2022,63.0,48.1,13.1,0
11355,2023,52.6,42.1,16.0,0
11355,2024,77.4,50.2,16.6,0
11355,2025,72.4,54.2,3.2,0
11356,2022,61.0,12.7,16.8,1
11356,2023,76.4,62.7,4.9,0
11356,2024,71.2,71.4,6.0,1
11356,2025,71.7,43.2,11.0,2
11357,2022,86.6,51.0,10.4,0
11357,2023,56.5,65.9,19.2,1
11357,2024,74.1,23.0,10.0,2
11357,2025,69.3,44.1,9.6,0
11358,2022,63.7,38.5,16.8,0
11358,2023,73.7,35.7,7.3,0
11358,2024,99.3,70.4,16.4,2
11358,2025,89.1,37.6,6.4,0
11359,2022,59.3,29.7,9.3,0
11359,2023,80.0,52.7,18.4,0
11359,2024,62.4,61.8,10.5,0
11359,2025,100.0,33.1,18.8,0
11360,2022,70.3,21.0,8.8,2
11360,2023,98.1,22.6,3.6,0
11360,2024,86.8,47.0,15.7,0
11360,2025,97.5,54.6,6.5,2
11361,2022,58.6,46.9,15.5,1
11361,2023,93.5,59.7,12.4,0
11361,2024,64.1,28.9,19.5,0
11361,2025,100.0,54.5,9.7,0
11362,2022,63.4,34.0,18.1,0
11362,2023,85.3,60.8,15.0,2
11362,2024,81.2,48.4,4.6,0
11362,2025,80.5,39.5,14.8,0
11363,2022,70.6,56.3,13.5,2
11363,2023,70.9,62.5,19.6,2
11363,2024,69.6,28.3,10.2,1
11363,2025,86.2,70.6,12.0,0
11364,2022,97.2,51.9,14.8,0
11364,2023,84.8,45.5,12.9,0
11364,2024,91.3,45.6,13.1,1
11364,2025,88.9,37.2,10.1,0
11365,2022,74.8,20.5,15.9,2
11365,2023,91.7,29.1,2.2,0
11365,2024,70.5,26.0,4.8,1
11365,2025,70.6,63.6,17.3,0
11366,2022,68.4,12.5,18.8,0
11366,2023,80.3,20.8,15.3,0
11366,2024,55.0,30.3,4.8,0
11366,2025,97.6,62.4,12.4,0
11367,2022,64.6,15.8,7.0,0
11367,2023,81.3,24.9,12.1,0
11367,2024,57.5,68.8,5.7,0
11367,2025,78.2,42.2,4.5,0
11368,2022,53.3,44.7,5.5,2
11368,2023,53.0,62.6,18.1,0
11368,2024,92.8,24.1,3.0,0
11368,2025,76.9,51.3,2.6,1
11369,2022,89.1,36.8,5.4,0
11369,2023,68.7,54.0,12.2,2
11369,2024,86.1,70.2,3.6,1
11369,2025,62.0,30.0,11.3,2
11370,2022,59.1,29.0,15.0,1
11370,2023,75.1,37.5,11.7,1
11370,2024,76.1,70.3,15.8,1
11370,2025,66.8,66.0,11.4,2
11371,2022,91.8,56.8,3.6,0
11371,2023,66.1,22.8,14.0,0
11371,2024,75.5,23.2,7.9,0
11371,2025,73.7,76.6,11.4,0
11372,2022,97.8,26.5,19.9,2
11372,2023,69.1,48.9,6.9,0
11372,2024,67.7,29.9,16.8,1
11372,2025,100.0,55.7,12.2,0
11373,2022,57.6,57.1,18.5,0
11373,2023,96.6,51.1,18.4,0
11373,2024,82.3,44.6,14.9,2
11373,2025,68.2,74.1,7.5,0
11374,2022,62.1,16.3,19.1,0
11374,2023,86.6,39.5,17.0,0
11374,2024,56.9,50.6,19.4,1
11374,2025,91.8,28.7,19.5,0
11375,2022,64.9,10.9,9.9,0
11375,2023,91.3,46.9,3.8,0
11375,2024,61.0,54.7,11.1,0
11375,2025,69.5,77.1,4.2,1
11376,2022,71.1,25.5,10.8,0
11376,2023,94.7,33.1,11.9,2
11376,2024,68.6,51.7,12.4,2
11376,2025,98.0,65.1,2.2,0
11377,2022,54.9,36.0,17.4,0
11377,2023,60.8,46.9,10.3,0
11377,2024,62.6,32.3,14.7,1
11377,2025,86.9,63.8,4.0,0
11378,2022,68.7,30.1,15.4,1
11378,2023,93.9,44.9,9.9,0
11378,2024,78.3,55.0,15.3,1
11378,2025,97.7,28.4,18.7,0
11379,2022,61.5,38.8,15.2,0
11379,2023,97.2,63.1,13.1,0
11379,2024,85.5,27.0,14.7,1
11379,2025,81.8,33.4,15.3,0
11380,2022,79.2,20.0,11.0,2
11380,2023,96.5,21.0,17.0,0
11380,2024,71.4,64.7,12.0,0
11380,2025,69.3,72.1,13.4,0
11381,2022,61.8,33.7,9.6,0
11381,2023,99.2,55.6,19.2,1
11381,2024,71.2,37.2,11.3,0
11381,2025,99.9,53.2,5.8,2
11382,2022,56.6,36.9,7.7,2
11382,2023,73.2,31.3,4.7,0
11382,2024,84.7,51.4,4.3,0
11382,2025,100.0,70.2,18.8,2
11383,2022,82.5,57.3,14.0,1
11383,2023,52.6,31.2,2.0,0
11383,2024,91.5,68.3,16.6,1
11383,2025,88.7,59.4,11.6,2
11384,2022,58.9,40.0,4.0,0
11384,2023,82.3,22.1,10.2,2
11384,2024,99.4,57.5,8.6,0
11384,2025,57.7,43.4,7.8,0
11385,2022,96.8,31.3,10.3,2
11385,2023,66.7,23.1,13.5,1
11385,2024,84.2,33.5,11.7,0
11385,2025,70.8,59.1,7.1,0
11386,2022,85.1,40.7,15.0,0
11386,2023,77.3,38.9,19.8,0
11386,2024,67.6,53.5,19.4,0
11386,2025,81.7,71.4,19.9,0
11387,2022,66.9,11.6,10.8,2
11387,2023,64.5,26.3,2.8,1
11387,2024,83.5,36.8,15.1,2
11387,2025,88.1,56.9,13.9,0
11388,2022,56.7,43.3,19.4,0
11388,2023,97.1,43.7,8.7,0
11388,2024,55.3,56.9,19.9,1
11388,2025,70.8,50.3,3.2,0
11389,2022,66.5,49.8,8.5,0
11389,2023,55.7,19.6,15.3,0
11389,2024,59.3,53.0,13.1,1
11389,2025,98.2,30.2,5.7,1
11390,2022,67.4,21.5,8.4,1
11390,2023,70.0,19.1,4.9,1
11390,2024,88.1,51.7,19.9,0
11390,2025,92.3,38.5,11.3,0
11391,2022,84.0,14.6,17.6,0
11391,2023,75.0,54.7,9.1,0
11391,2024,88.9,22.0,6.4,1
11391,2025,100.0,55.5,10.8,2
11392,2022,56.5,56.0,15.8,1
11392,2023,80.1,55.4,18.4,0
11392,2024,97.2,52.2,5.5,0
11392,2025,100.0,33.2,4.3,1
11393,2022,54.2,49.5,4.9,0
11393,2023,98.1,32.8,7.5,1
11393,2024,89.9,29.7,12.8,2
11393,2025,92.3,77.4,15.3,0
11394,2022,57.1,14.6,8.6,2
11394,2023,80.1,51.9,18.5,0
11394,2024,72.2,39.6,10.3,1
11394,2025,85.6,70.1,10.8,0
11395,2022,85.4,37.4,18.0,2
11395,2023,61.3,60.5,3.1,0
11395,2024,62.3,49.7,13.0,2
11395,2025,74.6,44.2,12.1,1
11396,2022,80.8,58.0,9.2,0
11396,2023,84.8,38.8,9.8,0
11396,2024,84.2,64.5,14.4,2
11396,2025,98.3,70.0,12.2,0
11397,2022,85.3,38.1,13.8,1
11397,2023,76.7,41.0,9.9,0
11397,2024,78.2,36.8,9.2,2
11397,2025,95.8,56.0,11.3,1
11398,2022,92.4,38.7,9.7,1
11398,2023,93.3,28.0,17.2,0
11398,2024,78.8,62.2,17.7,2
11398,2025,85.3,44.9,3.3,0
11399,2022,87.7,47.7,3.1,0
11399,2023,80.3,65.4,7.2,2
11399,2024,65.8,71.8,3.6,0
11399,2025,100.0,71.2,11.7,0
11400,2022,73.7,52.8,2.4,0
11400,2023,99.6,56.3,16.1,2
11400,2024,81.6,56.9,13.7,0
11400,2025,76.1,37.2,5.8,2
11401,2022,60.2,15.4,7.9,0
11401,2023,69.1,44.6,7.5,0
11401,2024,65.6,55.8,18.6,1
11401,2025,100.0,48.0,18.0,0
11402,2022,78.8,57.4,12.2,0
11402,2023,91.9,28.6,8.6,1
11402,2024,65.0,34.6,10.3,2
11402,2025,60.5,71.4,12.2,2
11403,2022,70.1,35.4,10.9,0
11403,2023,97.4,17.8,3.1,1
11403,2024,60.4,31.8,10.3,1
11403,2025,95.4,56.3,18.6,0
11404,2022,52.8,26.3,9.4,1
11404,2023,60.4,40.5,14.6,1
11404,2024,90.0,61.7,19.9,2
11404,2025,67.6,52.8,11.9,0
11405,2022,51.1,33.3,10.7,0
11405,2023,63.0,24.8,6.9,1
11405,2024,90.2,29.3,6.1,1
11405,2025,83.0,49.6,12.0,0
11406,2022,76.3,20.5,14.2,1
11406,2023,72.2,36.0,9.7,0
11406,2024,62.0,50.3,2.0,2
11406,2025,67.8,33.6,12.1,0
11407,2022,58.9,19.8,12.3,0
11407,2023,86.4,58.9,3.3,2
11407,2024,95.7,53.7,3.8,0
11407,2025,68.9,65.2,7.5,1
11408,2022,58.3,34.4,12.8,0
11408,2023,64.6,50.4,5.2,0
11408,2024,100.0,43.7,8.2,1
11408,2025,67.8,34.5,4.6,2
11409,2022,83.1,31.9,8.0,0
11409,2023,58.1,47.3,15.1,1
11409,2024,86.7,34.6,8.7,1
11409,2025,69.2,63.2,16.7,2
11410,2022,90.2,16.7,18.7,0
11410,2023,53.6,27.6,7.5,1
11410,2024,79.0,58.3,13.2,0
11410,2025,89.3,39.7,6.7,0
11411,2022,85.7,41.5,12.2,1
11411,2023,95.7,51.3,4.1,1
11411,2024,85.0,32.6,12.8,1
11411,2025,63.7,53.3,5.1,1
11412,2022,84.7,57.1,9.1,0
11412,2023,77.8,45.6,6.3,1
11412,2024,59.8,23.9,16.3,2
11412,2025,64.2,37.8,5.3,2
11413,2022,89.8,51.0,19.3,0
11413,2023,79.6,39.9,4.1,0
11413,2024,62.6,25.5,9.4,0
11413,2025,95.3,45.9,15.8,1
11414,2022,78.2,45.7,4.1,0
11414,2023,60.5,53.2,7.7,0
11414,2024,76.6,51.4,10.2,0
11414,2025,100.0,65.6,15.7,2
11415,2022,86.1,31.2,16.2,0
11415,2023,71.1,39.8,17.4,0
11415,2024,55.3,43.5,7.5,0
11415,2025,68.3,42.6,2.3,1
11416,2022,58.7,42.5,15.0,1
11416,2023,70.6,49.1,5.1,0
11416,2024,97.4,65.2,9.0,0
11416,2025,66.1,43.9,16.5,0
11417,2022,52.4,42.1,13.0,2
11417,2023,58.8,33.1,17.7,1
11417,2024,76.4,67.3,13.8,0
11417,2025,60.7,44.2,8.9,0
11418,2022,76.7,49.4,2.6,0
11418,2023,65.6,57.7,2.3,0
11418,2024,73.0,40.0,6.5,0
11418,2025,65.0,38.6,13.6,0
11419,2022,85.8,13.7,14.9,1
11419,2023,70.8,61.5,8.2,0
11419,2024,60.5,54.7,17.2,0
11419,2025,74.9,69.0,19.0,2
11420,2022,97.2,40.9,7.4,2
11420,2023,86.8,24.0,8.3,1
11420,2024,96.7,37.2,9.3,1
11420,2025,100.0,44.9,7.0,1
11421,2022,76.3,31.5,13.6,0
11421,2023,79.2,18.6,18.4,2
11421,2024,98.5,55.5,9.7,0
11421,2025,99.4,41.5,5.2,0
11422,2022,84.4,34.0,5.5,0
11422,2023,92.0,19.0,15.0,0
11422,2024,90.6,56.9,15.2,0
11422,2025,72.3,55.4,10.6,0
11423,2022,55.8,55.3,15.7,1
11423,2023,86.9,25.9,11.2,2
11423,2024,98.5,69.9,7.5,1
11423,2025,100.0,73.3,4.5,0
11424,2022,52.3,24.8,11.3,0
11424,2023,83.1,60.9,17.0,0
11424,2024,84.6,36.6,18.7,1
11424,2025,75.2,44.8,3.1,0
11425,2022,76.5,55.5,18.5,0
11425,2023,74.4,55.4,5.2,0
11425,2024,99.4,44.1,12.9,0
11425,2025,71.9,33.7,9.9,0
11426,2022,58.6,33.2,14.6,1
11426,2023,84.8,58.2,11.5,0
11426,2024,68.7,51.6,9.0,0
11426,2025,60.2,30.4,3.3,0
11427,2022,88.5,30.4,2.5,2
11427,2023,68.1,51.0,6.3,1
11427,2024,100.0,66.1,15.4,0
11427,2025,72.5,76.8,13.1,2
11428,2022,76.7,51.8,9.5,0
11428,2023,60.2,59.6,11.6,1
11428,2024,80.6,32.8,12.6,0
11428,2025,70.2,71.0,3.3,0
11429,2022,82.7,56.3,7.8,0
11429,2023,53.9,47.7,17.8,0
11429,2024,88.6,46.4,15.2,0
11429,2025,82.4,68.6,3.6,1
11430,2022,68.2,40.9,7.0,2
11430,2023,55.6,57.4,5.6,1
11430,2024,58.0,44.6,8.9,0
11430,2025,95.5,36.9,19.7,0
11431,2022,85.6,55.9,12.4,0
11431,2023,74.9,64.4,4.8,0
11431,2024,55.3,70.6,16.1,0
11431,2025,96.5,75.8,12.6,2
11432,2022,81.9,34.7,17.5,0
11432,2023,56.2,47.4,10.8,0
11432,2024,68.3,66.0,18.0,1
11432,2025,60.8,29.2,17.4,0
11433,2022,91.8,18.1,3.1,2
11433,2023,76.7,24.2,16.8,0
11433,2024,73.0,33.0,4.1,0
11433,2025,87.8,48.3,4.0,0
11434,2022,85.8,33.2,4.9,0
11434,2023,83.8,35.6,18.6,0
11434,2024,94.8,65.9,10.9,0
11434,2025,86.0,40.9,7.8,1
11435,2022,50.1,46.9,3.0,0
11435,2023,59.0,64.8,4.1,1
11435,2024,96.6,54.8,5.4,0
11435,2025,63.6,30.2,5.3,0
11436,2022,79.7,15.7,3.5,0
11436,2023,62.4,57.9,3.4,2
11436,2024,100.0,40.0,7.4,0
11436,2025,68.3,48.2,11.9,0
11437,2022,67.4,54.2,12.3,0
11437,2023,89.6,51.3,7.2,0
11437,2024,86.6,57.6,3.4,0
11437,2025,72.9,61.6,13.0,1
11438,2022,83.5,41.6,13.8,2
11438,2023,99.5,53.8,14.6,0
11438,2024,62.0,57.0,18.7,0
11438,2025,69.0,32.8,2.7,1
11439,2022,71.6,21.0,5.8,0
11439,2023,67.5,21.4,12.3,1
11439,2024,70.2,62.4,2.2,0
11439,2025,78.1,57.8,2.9,0
11440,2022,87.9,58.2,9.1,1
11440,2023,69.6,51.9,12.3,0
11440,2024,67.3,46.8,14.3,1
11440,2025,83.9,74.6,6.5,2
11441,2022,91.8,58.3,13.2,0
11441,2023,86.1,47.4,8.6,2
11441,2024,71.3,53.3,12.0,2
11441,2025,100.0,57.0,14.1,0
11442,2022,83.2,14.2,6.5,0
11442,2023,59.1,54.3,8.5,2
11442,2024,88.3,65.8,12.0,1
11442,2025,100.0,55.9,6.2,0
11443,2022,72.7,19.7,18.9,0
11443,2023,87.5,56.6,15.0,0
11443,2024,62.2,66.8,13.3,0
11443,2025,62.8,68.3,15.1,1
11444,2022,80.1,20.6,6.2,2
11444,2023,71.7,26.8,2.1,2
11444,2024,77.0,44.9,13.7,0
11444,2025,72.3,35.9,19.4,2
11445,2022,71.9,44.4,13.9,1
11445,2023,57.3,51.4,5.1,2
11445,2024,60.2,71.3,17.5,0
11445,2025,78.8,46.9,12.4,2
11446,2022,71.7,46.3,13.1,0
11446,2023,94.3,40.8,11.2,0
11446,2024,70.9,30.1,15.2,2
11446,2025,90.0,73.6,19.3,2
11447,2022,64.5,13.0,8.7,1
11447,2023,67.3,18.1,12.5,0
11447,2024,89.0,35.2,17.4,2
11447,2025,84.5,78.0,17.8,0
11448,2022,67.9,11.0,16.8,0
11448,2023,75.7,37.2,12.1,1
11448,2024,95.5,47.9,18.9,2
11448,2025,93.3,43.7,5.1,0
11449,2022,94.9,45.3,5.7,0
11449,2023,94.6,34.7,5.9,0
11449,2024,87.1,55.1,9.2,0
11449,2025,66.6,45.2,14.0,0
11450,2022,67.4,17.5,9.6,0
11450,2023,79.1,44.1,19.1,0
11450,2024,56.6,49.6,6.3,0
11450,2025,90.2,41.2,16.7,0
11451,2022,97.0,28.1,16.1,0
11451,2023,92.2,37.8,8.0,1
11451,2024,88.0,50.1,10.5,0
11451,2025,90.0,60.1,15.7,0
11452,2022,93.1,16.2,17.4,0
11452,2023,67.4,23.3,14.3,2
11452,2024,76.4,40.3,18.6,0
11452,2025,89.2,48.8,13.2,0
11453,2022,77.5,26.6,9.3,2
11453,2023,93.0,48.3,13.2,2
11453,2024,72.6,70.2,13.0,1
11453,2025,77.5,58.3,11.9,2
11454,2022,62.0,18.7,7.5,0
11454,2023,83.2,32.4,14.0,1
11454,2024,73.7,49.3,16.4,1
11454,2025,83.8,43.7,19.3,0
11455,2022,52.9,33.1,11.0,2
11455,2023,86.3,44.9,15.5,1
11455,2024,80.6,57.3,16.4,0
11455,2025,93.1,39.8,14.1,1
11456,2022,62.0,33.5,8.8,2
11456,2023,93.6,36.4,14.9,2
11456,2024,96.8,26.8,19.6,0
11456,2025,78.5,58.1,12.9,0
11457,2022,54.6,49.0,15.3,0
11457,2023,76.8,58.5,6.3,0
11457,2024,86.1,25.7,13.8,0
11457,2025,86.3,56.2,2.6,0
11458,2022,93.1,59.4,17.0,0
11458,2023,96.6,53.8,6.0,0
11458,2024,84.9,51.5,3.2,0
11458,2025,88.3,29.5,5.2,0
11459,2022,56.2,13.1,10.5,1
11459,2023,71.4,18.7,2.8,0
11459,2024,70.8,61.7,2.6,0
11459,2025,74.1,55.2,11.2,0
11460,2022,84.9,25.3,12.2,0
11460,2023,75.9,59.8,7.7,2
11460,2024,79.1,62.6,2.3,0
11460,2025,69.4,66.9,10.3,0
11461,2022,58.0,48.7,18.5,2
11461,2023,72.1,25.6,10.7,0
11461,2024,57.8,65.8,10.2,2
11461,2025,65.2,37.8,12.1,0
11462,2022,89.3,53.2,5.0,1
11462,2023,73.5,60.6,16.5,0
11462,2024,100.0,57.6,2.6,1
11462,2025,57.7,63.4,3.0,2
11463,2022,94.2,23.0,3.0,0
11463,2023,83.8,31.7,16.3,0
11463,2024,84.9,50.6,8.6,1
11463,2025,97.8,56.6,13.6,1
11464,2022,80.1,27.0,3.4,2
11464,2023,54.2,60.8,15.7,0
11464,2024,98.5,28.6,8.0,0
11464,2025,99.4,47.5,5.9,0
11465,2022,75.0,22.9,14.9,0
11465,2023,58.5,62.4,3.2,0
11465,2024,94.4,29.1,10.8,1
11465,2025,82.9,51.5,8.9,0
11466,2022,65.7,12.1,15.3,0
11466,2023,100.0,54.9,13.5,0
11466,2024,62.9,55.1,18.0,1
11466,2025,65.4,70.1,15.1,0
11467,2022,78.8,24.6,9.5,0
11467,2023,65.3,43.6,5.3,0
11467,2024,74.8,69.9,10.1,0
11467,2025,69.0,40.6,5.0,0
11468,2022,87.6,55.2,4.0,1
11468,2023,65.7,63.4,2.9,0
11468,2024,95.4,40.9,11.8,0
11468,2025,92.8,44.6,12.2,0
11469,2022,64.3,24.2,13.8,2
11469,2023,90.9,58.1,18.0,0
11469,2024,70.3,56.2,18.4,2
11469,2025,77.0,38.5,8.1,2
11470,2022,53.8,52.8,13.5,0
11470,2023,79.8,25.6,10.3,0
11470,2024,94.2,46.5,15.5,0
11470,2025,87.4,33.7,14.9,0
11471,2022,76.5,42.4,5.5,0
11471,2023,95.6,49.0,5.1,0
11471,2024,76.2,40.1,4.1,0
11471,2025,100.0,33.2,4.2,1
11472,2022,72.1,37.3,6.4,0
11472,2023,83.4,62.0,8.3,0
11472,2024,57.2,61.5,13.2,2
11472,2025,91.0,56.7,15.4,0
11473,2022,65.3,13.8,4.5,0
11473,2023,58.6,48.8,6.5,2
11473,2024,62.1,39.2,12.7,0
11473,2025,81.9,64.9,15.6,0
11474,2022,78.3,12.0,16.8,0
11474,2023,86.3,40.1,8.9,0
11474,2024,76.4,39.8,10.0,1
11474,2025,99.0,28.7,14.2,1
11475,2022,53.3,33.5,7.0,0
11475,2023,58.3,23.6,3.5,0
11475,2024,65.9,23.1,10.0,0
11475,2025,62.4,58.8,19.7,2
11476,2022,86.3,59.3,8.7,2
11476,2023,69.9,49.9,7.4,1
11476,2024,84.0,66.1,16.8,2
11476,2025,94.2,34.3,18.5,0
11477,2022,76.3,24.8,16.1,2
11477,2023,78.1,54.4,11.4,0
11477,2024,76.6,30.9,18.0,1
11477,2025,90.9,57.8,12.6,0
11478,2022,75.4,33.6,7.3,2
11478,2023,71.9,46.1,18.9,0
11478,2024,84.7,70.3,13.8,0
11478,2025,100.0,66.3,4.4,2
11479,2022,88.8,59.5,8.0,0
11479,2023,74.0,22.1,13.9,1
11479,2024,84.2,45.2,17.1,0
11479,2025,76.3,40.3,19.8,0
11480,2022,75.0,43.3,5.6,0
11480,2023,87.7,16.7,16.5,1
11480,2024,95.2,66.7,4.1,1
11480,2025,60.4,58.1,14.3,0
11481,2022,57.9,43.5,3.9,2
11481,2023,80.4,55.7,12.1,0
11481,2024,88.8,59.3,11.4,0
11481,2025,89.2,62.4,18.1,0
11482,2022,62.0,57.4,11.7,0
11482,2023,83.9,27.9,14.9,1
11482,2024,77.2,26.7,17.5,0
11482,2025,69.3,59.6,4.5,0
11483,2022,92.5,13.2,4.1,1
11483,2023,77.9,43.7,4.2,2
11483,2024,96.4,57.0,7.8,1
11483,2025,77.6,61.7,9.0,0
11484,2022,80.4,26.9,2.7,1
11484,2023,91.7,49.9,6.5,2
11484,2024,70.8,38.7,2.1,0
11484,2025,98.7,68.3,5.4,2
11485,2022,66.9,53.6,9.1,0
11485,2023,62.2,49.3,15.6,2
11485,2024,90.5,53.4,20.0,0
11485,2025,73.6,42.4,5.6,1
11486,2022,95.8,33.3,14.6,2
11486,2023,91.1,27.5,8.3,1
11486,2024,66.1,57.2,17.3,0
11486,2025,100.0,60.5,8.0,1
