Village_ID,Village_Name,District,State,Year,MGNREGA_Workers,Skill_Dev_Participants,Avg_Daily_Wage_INR,Unemployment_Rate_Pct
11362,Muzaffarpur_Village_112,Muzaffarpur,Bihar,2025,218,21,375,12.5
11363,Muzaffarpur_Village_113,Muzaffarpur,Bihar,2022,65,9,224,6.1
11363,Muzaffarpur_Village_113,Muzaffarpur,Bihar,2023,117,29,235,14.0
11363,Muzaffarpur_Village_113,Muzaffarpur,Bihar,2024,148,22,369,9.6
11363,Muzaffarpur_Village_113,Muzaffarpur,Bihar,2025,97,12,298,10.7
11364,Muzaffarpur_Village_114,Muzaffarpur,Bihar,2022,233,31,200,13.3
11364,Muzaffarpur_Village_114,Muzaffarpur,Bihar,2023,113,19,342,5.0
11364,Muzaffarpur_Village_114,Muzaffarpur,Bihar,2024,236,17,230,5.5
11364,Muzaffarpur_Village_114,Muzaffarpur,Bihar,2025,139,20,379,6.3
11365,Muzaffarpur_Village_115,Muzaffarpur,Bihar,2022,239,26,209,9.5
11365,Muzaffarpur_Village_115,Muzaffarpur,Bihar,2023,298,24,357,7.7
11365,Muzaffarpur_Village_115,Muzaffarpur,Bihar,2024,125,17,269,9.0
11365,Muzaffarpur_Village_115,Muzaffarpur,Bihar,2025,188,24,383,5.3
11366,Muzaffarpur_Village_116,Muzaffarpur,Bihar,2022,150,6,244,11.7
11366,Muzaffarpur_Village_116,Muzaffarpur,Bihar,2023,138,39,301,4.7
11366,Muzaffarpur_Village_116,Muzaffarpur,Bihar,2024,67,23,370,7.5
11366,Muzaffarpur_Village_116,Muzaffarpur,Bihar,2025,68,10,271,5.2
11367,Muzaffarpur_Village_117,Muzaffarpur,Bihar,2022,264,18,249,12.2
11367,Muzaffarpur_Village_117,Muzaffarpur,Bihar,2023,104,8,275,13.4
11367,Muzaffarpur_Village_117,Muzaffarpur,Bihar,2024,151,26,242,4.5
11367,Muzaffarpur_Village_117,Muzaffarpur,Bihar,2025,167,38,384,11.5
11368,Muzaffarpur_Village_118,Muzaffarpur,Bihar,2022,259,31,284,13.9
11368,Muzaffarpur_Village_118,Muzaffarpur,Bihar,2023,203,11,298,14.3
11368,Muzaffarpur_Village_118,Muzaffarpur,Bihar,2024,183,7,249,9.8
11368,Muzaffarpur_Village_118,Muzaffarpur,Bihar,2025,53,37,275,6.7
11369,Muzaffarpur_Village_119,Muzaffarpur,Bihar,2022,157,6,207,7.9
11369,Muzaffarpur_Village_119,Muzaffarpur,Bihar,2023,164,20,238,8.1
11369,Muzaffarpur_Village_119,Muzaffarpur,Bihar,2024,78,29,262,10.1
11369,Muzaffarpur_Village_119,Muzaffarpur,Bihar,2025,108,19,286,8.4
11370,Muzaffarpur_Village_120,Muzaffarpur,Bihar,2022,174,28,342,11.4
11370,Muzaffarpur_Village_120,Muzaffarpur,Bihar,2023,147,19,353,4.5
11370,Muzaffarpur_Village_120,Muzaffarpur,Bihar,2024,66,35,323,4.8
11370,Muzaffarpur_Village_120,Muzaffarpur,Bihar,2025,156,18,281,13.6
11371,Muzaffarpur_Village_121,Muzaffarpur,Bihar,2022,92,18,346,15.0
11371,Muzaffarpur_Village_121,Muzaffarpur,Bihar,2023,294,10,248,11.9
11371,Muzaffarpur_Village_121,Muzaffarpur,Bihar,2024,129,18,282,6.4
11371,Muzaffarpur_Village_121,Muzaffarpur,Bihar,2025,243,21,384,13.3
11372,Muzaffarpur_Village_122,Muzaffarpur,Bihar,2022,211,22,295,6.7
11372,Muzaffarpur_Village_122,Muzaffarpur,Bihar,2023,296,24,319,11.8
11372,Muzaffarpur_Village_122,Muzaffarpur,Bihar,2024,57,21,277,4.9
11372,Muzaffarpur_Village_122,Muzaffarpur,Bihar,2025,190,20,284,10.1
11373,Muzaffarpur_Village_123,Muzaffarpur,Bihar,2022,155,36,287,12.5
11373,Muzaffarpur_Village_123,Muzaffarpur,Bihar,2023,57,13,257,13.1
11373,Muzaffarpur_Village_123,Muzaffarpur,Bihar,2024,271,31,246,11.4
11373,Muzaffarpur_Village_123,Muzaffarpur,Bihar,2025,145,37,346,13.0
11374,Muzaffarpur_Village_124,Muzaffarpur,Bihar,2022,277,14,310,10.0
11374,Muzaffarpur_Village_124,Muzaffarpur,Bihar,2023,288,21,284,11.2
11374,Muzaffarpur_Village_124,Muzaffarpur,Bihar,2024,143,21,289,7.6
11374,Muzaffarpur_Village_124,Muzaffarpur,Bihar,2025,114,22,321,3.4
11375,Muzaffarpur_Village_125,Muzaffarpur,Bihar,2022,220,27,234,12.4
11375,Muzaffarpur_Village_125,Muzaffarpur,Bihar,2023,88,38,230,13.2
11375,Muzaffarpur_Village_125,Muzaffarpur,Bihar,2024,130,12,375,5.5
11375,Muzaffarpur_Village_125,Muzaffarpur,Bihar,2025,236,17,282,3.6
11376,Bhagalpur_Village_1,Bhagalpur,Bihar,2022,133,27,231,6.2
11376,Bhagalpur_Village_1,Bhagalpur,Bihar,2023,137,24,221,13.5
11376,Bhagalpur_Village_1,Bhagalpur,Bihar,2024,291,26,275,6.8
11376,Bhagalpur_Village_1,Bhagalpur,Bihar,2025,135,27,262,5.8
11377,Bhagalpur_Village_2,Bhagalpur,Bihar,2022,142,39,270,4.7
11377,Bhagalpur_Village_2,Bhagalpur,Bihar,2023,135,7,254,7.2
11377,Bhagalpur_Village_2,Bhagalpur,Bihar,2024,93,38,317,11.2
11377,Bhagalpur_Village_2,Bhagalpur,Bihar,2025,186,37,322,13.4
11378,Bhagalpur_Village_3,Bhagalpur,Bihar,2022,214,21,204,7.8
11378,Bhagalpur_Village_3,Bhagalpur,Bihar,2023,123,23,300,6.6
11378,Bhagalpur_Village_3,Bhagalpur,Bihar,2024,85,34,251,13.0
11378,Bhagalpur_Village_3,Bhagalpur,Bihar,2025,150,27,318,12.3
11379,Bhagalpur_Village_4,Bhagalpur,Bihar,2022,269,19,289,7.9
11379,Bhagalpur_Village_4,Bhagalpur,Bihar,2023,205,18,293,4.8
11379,Bhagalpur_Village_4,Bhagalpur,Bihar,2024,219,6,348,14.1
11379,Bhagalpur_Village_4,Bhagalpur,Bihar,2025,220,22,373,10.4
11380,Bhagalpur_Village_5,Bhagalpur,Bihar,2022,262,10,277,14.2
11380,Bhagalpur_Village_5,Bhagalpur,Bihar,2023,265,36,250,7.7
11380,Bhagalpur_Village_5,Bhagalpur,Bihar,2024,219,25,324,10.5
11380,Bhagalpur_Village_5,Bhagalpur,Bihar,2025,153,32,272,10.4
11381,Bhagalpur_Village_6,Bhagalpur,Bihar,2022,115,31,297,13.7
11381,Bhagalpur_Village_6,Bhagalpur,Bihar,2023,104,6,249,14.5
11381,Bhagalpur_Village_6,Bhagalpur,Bihar,2024,249,37,291,4.8
11381,Bhagalpur_Village_6,Bhagalpur,Bihar,2025,225,20,331,9.9
11382,Bhagalpur_Village_7,Bhagalpur,Bihar,2022,140,26,307,8.0
11382,Bhagalpur_Village_7,Bhagalpur,Bihar,2023,71,17,339,12.6
11382,Bhagalpur_Village_7,Bhagalpur,Bihar,2024,150,6,308,11.6
11382,Bhagalpur_Village_7,Bhagalpur,Bihar,2025,204,18,369,12.7
11383,Bhagalpur_Village_8,Bhagalpur,Bihar,2022,170,32,260,8.1
11383,Bhagalpur_Village_8,Bhagalpur,Bihar,2023,142,11,240,6.0
11383,Bhagalpur_Village_8,Bhagalpur,Bihar,2024,244,22,286,3.9
11383,Bhagalpur_Village_8,Bhagalpur,Bihar,2025,157,8,376,6.0
11384,Bhagalpur_Village_9,Bhagalpur,Bihar,2022,190,34,241,8.4
11384,Bhagalpur_Village_9,Bhagalpur,Bihar,2023,222,28,236,14.0
11384,Bhagalpur_Village_9,Bhagalpur,Bihar,2024,59,24,368,8.9
11384,Bhagalpur_Village_9,Bhagalpur,Bihar,2025,277,35,334,9.1
11385,Bhagalpur_Village_10,Bhagalpur,Bihar,2022,58,28,257,13.7
11385,Bhagalpur_Village_10,Bhagalpur,Bihar,2023,231,11,221,13.4
11385,Bhagalpur_Village_10,Bhagalpur,Bihar,2024,297,30,365,9.2
11385,Bhagalpur_Village_10,Bhagalpur,Bihar,2025,296,17,295,4.5
11386,Bhagalpur_Village_11,Bhagalpur,Bihar,2022,204,12,289,7.3
11386,Bhagalpur_Village_11,Bhagalpur,Bihar,2023,83,9,322,8.9
11386,Bhagalpur_Village_11,Bhagalpur,Bihar,2024,292,17,238,11.6
11386,Bhagalpur_Village_11,Bhagalpur,Bihar,2025,178,33,282,10.8
11387,Bhagalpur_Village_12,Bhagalpur,Bihar,2022,209,24,310,11.2
11387,Bhagalpur_Village_12,Bhagalpur,Bihar,2023,138,18,227,13.3
11387,Bhagalpur_Village_12,Bhagalpur,Bihar,2024,142,36,236,12.1
11387,Bhagalpur_Village_12,Bhagalpur,Bihar,2025,120,31,383,13.6
11388,Bhagalpur_Village_13,Bhagalpur,Bihar,2022,290,29,266,13.8
11388,Bhagalpur_Village_13,Bhagalpur,Bihar,2023,116,8,255,6.2
11388,Bhagalpur_Village_13,Bhagalpur,Bihar,2024,261,25,245,4.3
11388,Bhagalpur_Village_13,Bhagalpur,Bihar,2025,197,22,288,7.7
11389,Bhagalpur_Village_14,Bhagalpur,Bihar,2022,166,19,249,11.0
11389,Bhagalpur_Village_14,Bhagalpur,Bihar,2023,143,28,348,10.9
11389,Bhagalpur_Village_14,Bhagalpur,Bihar,2024,212,12,247,6.5
11389,Bhagalpur_Village_14,Bhagalpur,Bihar,2025,148,32,391,12.3
11390,Bhagalpur_Village_15,Bhagalpur,Bihar,2022,162,25,250,8.0
11390,Bhagalpur_Village_15,Bhagalpur,Bihar,2023,152,20,217,13.8
11390,Bhagalpur_Village_15,Bhagalpur,Bihar,2024,140,20,318,8.7
11390,Bhagalpur_Village_15,Bhagalpur,Bihar,2025,139,39,298,3.4
11391,Bhagalpur_Village_16,Bhagalpur,Bihar,2022,255,21,248,6.2
11391,Bhagalpur_Village_16,Bhagalpur,Bihar,2023,66,13,242,5.2
11391,Bhagalpur_Village_16,Bhagalpur,Bihar,2024,67,39,267,4.2
11391,Bhagalpur_Village_16,Bhagalpur,Bihar,2025,222,33,272,10.8
11392,Bhagalpur_Village_17,Bhagalpur,Bihar,2022,165,22,231,6.5
11392,Bhagalpur_Village_17,Bhagalpur,Bihar,2023,142,16,255,12.9
11392,Bhagalpur_Village_17,Bhagalpur,Bihar,2024,261,23,265,6.5
11392,Bhagalpur_Village_17,Bhagalpur,Bihar,2025,230,26,347,3.6
11393,Bhagalpur_Village_18,Bhagalpur,Bihar,2022,140,19,235,13.1
11393,Bhagalpur_Village_18,Bhagalpur,Bihar,2023,131,5,321,9.0
11393,Bhagalpur_Village_18,Bhagalpur,Bihar,2024,117,6,355,10.0
11393,Bhagalpur_Village_18,Bhagalpur,Bihar,2025,242,12,331,6.8
11394,Bhagalpur_Village_19,Bhagalpur,Bihar,2022,163,26,265,5.0
11394,Bhagalpur_Village_19,Bhagalpur,Bihar,2023,50,29,352,8.0
11394,Bhagalpur_Village_19,Bhagalpur,Bihar,2024,107,6,299,9.1
11394,Bhagalpur_Village_19,Bhagalpur,Bihar,2025,203,13,323,3.4
11395,Bhagalpur_Village_20,Bhagalpur,Bihar,2022,158,13,292,10.5
11395,Bhagalpur_Village_20,Bhagalpur,Bihar,2023,197,17,306,13.5
11395,Bhagalpur_Village_20,Bhagalpur,Bihar,2024,165,10,251,6.0
11395,Bhagalpur_Village_20,Bhagalpur,Bihar,2025,136,34,264,13.0
11396,Bhagalpur_Village_21,Bhagalpur,Bihar,2022,59,19,232,5.5
11396,Bhagalpur_Village_21,Bhagalpur,Bihar,2023,108,19,357,12.8
11396,Bhagalpur_Village_21,Bhagalpur,Bihar,2024,252,11,364,12.5
11396,Bhagalpur_Village_21,Bhagalpur,Bihar,2025,90,15,334,6.0
11397,Bhagalpur_Village_22,Bhagalpur,Bihar,2022,154,6,249,14.6
11397,Bhagalpur_Village_22,Bhagalpur,Bihar,2023,182,14,224,8.5
11397,Bhagalpur_Village_22,Bhagalpur,Bihar,2024,171,21,308,5.2
11397,Bhagalpur_Village_22,Bhagalpur,Bihar,2025,242,11,281,9.5
11398,Bhagalpur_Village_23,Bhagalpur,Bihar,2022,194,8,258,15.0
11398,Bhagalpur_Village_23,Bhagalpur,Bihar,2023,71,39,302,13.5
11398,Bhagalpur_Village_23,Bhagalpur,Bihar,2024,147,35,333,6.6
11398,Bhagalpur_Village_23,Bhagalpur,Bihar,2025,297,29,307,9.4
11399,Bhagalpur_Village_24,Bhagalpur,Bihar,2022,286,17,220,5.7
11399,Bhagalpur_Village_24,Bhagalpur,Bihar,2023,218,22,318,8.9
11399,Bhagalpur_Village_24,Bhagalpur,Bihar,2024,270,25,308,9.2
11399,Bhagalpur_Village_24,Bhagalpur,Bihar,2025,117,5,281,6.6
11400,Bhagalpur_Village_25,Bhagalpur,Bihar,2022,246,12,244,9.6
11400,Bhagalpur_Village_25,Bhagalpur,Bihar,2023,188,25,356,13.8
11400,Bhagalpur_Village_25,Bhagalpur,Bihar,2024,105,25,272,9.0
11400,Bhagalpur_Village_25,Bhagalpur,Bihar,2025,228,31,360,12.0
11401,Bhagalpur_Village_26,Bhagalpur,Bihar,2022,198,23,284,7.8
11401,Bhagalpur_Village_26,Bhagalpur,Bihar,2023,148,27,298,14.3
11401,Bhagalpur_Village_26,Bhagalpur,Bihar,2024,125,39,232,4.7
11401,Bhagalpur_Village_26,Bhagalpur,Bihar,2025,75,9,348,9.4
11402,Bhagalpur_Village_27,Bhagalpur,Bihar,2022,164,12,286,12.8
11402,Bhagalpur_Village_27,Bhagalpur,Bihar,2023,196,15,325,12.6
11402,Bhagalpur_Village_27,Bhagalpur,Bihar,2024,158,20,316,5.8
11402,Bhagalpur_Village_27,Bhagalpur,Bihar,2025,237,28,335,7.5
11403,Bhagalpur_Village_28,Bhagalpur,Bihar,2022,248,25,234,11.1
11403,Bhagalpur_Village_28,Bhagalpur,Bihar,2023,96,27,310,7.4
11403,Bhagalpur_Village_28,Bhagalpur,Bihar,2024,296,12,315,10.6
11403,Bhagalpur_Village_28,Bhagalpur,Bihar,2025,120,11,380,7.3
11404,Bhagalpur_Village_29,Bhagalpur,Bihar,2022,203,6,315,8.2
11404,Bhagalpur_Village_29,Bhagalpur,Bihar,2023,89,34,360,5.2
11404,Bhagalpur_Village_29,Bhagalpur,Bihar,2024,182,17,321,4.1
11404,Bhagalpur_Village_29,Bhagalpur,Bihar,2025,198,27,384,12.1
11405,Bhagalpur_Village_30,Bhagalpur,Bihar,2022,255,33,201,9.6
11405,Bhagalpur_Village_30,Bhagalpur,Bihar,2023,181,24,338,10.0
11405,Bhagalpur_Village_30,Bhagalpur,Bihar,2024,72,37,233,7.6
11405,Bhagalpur_Village_30,Bhagalpur,Bihar,2025,155,33,353,4.7
11406,Bhagalpur_Village_31,Bhagalpur,Bihar,2022,133,19,310,9.2
11406,Bhagalpur_Village_31,Bhagalpur,Bihar,2023,192,27,248,6.5
11406,Bhagalpur_Village_31,Bhagalpur,Bihar,2024,291,7,316,12.5
11406,Bhagalpur_Village_31,Bhagalpur,Bihar,2025,165,33,257,13.7
11407,Bhagalpur_Village_32,Bhagalpur,Bihar,2022,158,12,206,13.8
11407,Bhagalpur_Village_32,Bhagalpur,Bihar,2023,270,26,246,9.6
11407,Bhagalpur_Village_32,Bhagalpur,Bihar,2024,185,33,252,10.3
11407,Bhagalpur_Village_32,Bhagalpur,Bihar,2025,90,6,291,13.3
11408,Bhagalpur_Village_33,Bhagalpur,Bihar,2022,161,5,228,10.2
11408,Bhagalpur_Village_33,Bhagalpur,Bihar,2023,196,24,237,10.8
11408,Bhagalpur_Village_33,Bhagalpur,Bihar,2024,161,25,267,10.3
11408,Bhagalpur_Village_33,Bhagalpur,Bihar,2025,152,12,371,10.7
11409,Bhagalpur_Village_34,Bhagalpur,Bihar,2022,95,31,243,11.2
11409,Bhagalpur_Village_34,Bhagalpur,Bihar,2023,205,39,219,11.1
11409,Bhagalpur_Village_34,Bhagalpur,Bihar,2024,287,10,269,11.3
11409,Bhagalpur_Village_34,Bhagalpur,Bihar,2025,298,23,383,11.8
11410,Bhagalpur_Village_35,Bhagalpur,Bihar,2022,268,22,277,8.7
11410,Bhagalpur_Village_35,Bhagalpur,Bihar,2023,117,5,320,11.9
11410,Bhagalpur_Village_35,Bhagalpur,Bihar,2024,171,29,359,4.8
11410,Bhagalpur_Village_35,Bhagalpur,Bihar,2025,64,31,293,12.5
11411,Bhagalpur_Village_36,Bhagalpur,Bihar,2022,276,11,322,7.5
11411,Bhagalpur_Village_36,Bhagalpur,Bihar,2023,214,33,249,8.3
11411,Bhagalpur_Village_36,Bhagalpur,Bihar,2024,178,35,335,12.1
11411,Bhagalpur_Village_36,Bhagalpur,Bihar,2025,244,23,316,10.0
11412,Bhagalpur_Village_37,Bhagalpur,Bihar,2022,160,10,308,7.7
11412,Bhagalpur_Village_37,Bhagalpur,Bihar,2023,73,29,339,6.5
11412,Bhagalpur_Village_37,Bhagalpur,Bihar,2024,76,35,300,13.8
11412,Bhagalpur_Village_37,Bhagalpur,Bihar,2025,89,13,283,4.2
11413,Bhagalpur_Village_38,Bhagalpur,Bihar,2022,240,24,290,4.5
11413,Bhagalpur_Village_38,Bhagalpur,Bihar,2023,238,14,251,11.2
11413,Bhagalpur_Village_38,Bhagalpur,Bihar,2024,213,31,310,10.2
11413,Bhagalpur_Village_38,Bhagalpur,Bihar,2025,275,17,376,11.0
11414,Bhagalpur_Village_39,Bhagalpur,Bihar,2022,270,6,222,12.2
11414,Bhagalpur_Village_39,Bhagalpur,Bihar,2023,73,25,356,13.2
11414,Bhagalpur_Village_39,Bhagalpur,Bihar,2024,73,37,234,13.4
11414,Bhagalpur_Village_39,Bhagalpur,Bihar,2025,283,28,354,11.4
11415,Bhagalpur_Village_40,Bhagalpur,Bihar,2022,53,38,217,6.9
11415,Bhagalpur_Village_40,Bhagalpur,Bihar,2023,116,13,241,9.0
11415,Bhagalpur_Village_40,Bhagalpur,Bihar,2024,83,6,253,10.4
11415,Bhagalpur_Village_40,Bhagalpur,Bihar,2025,234,34,273,9.0
11416,Bhagalpur_Village_41,Bhagalpur,Bihar,2022,226,26,338,6.2
11416,Bhagalpur_Village_41,Bhagalpur,Bihar,2023,264,15,360,10.3
11416,Bhagalpur_Village_41,Bhagalpur,Bihar,2024,230,21,352,13.0
11416,Bhagalpur_Village_41,Bhagalpur,Bihar,2025,297,17,372,7.7
11417,Bhagalpur_Village_42,Bhagalpur,Bihar,2022,165,11,311,11.5
11417,Bhagalpur_Village_42,Bhagalpur,Bihar,2023,72,20,331,10.6
11417,Bhagalpur_Village_42,Bhagalpur,Bihar,2024,158,37,361,7.7
11417,Bhagalpur_Village_42,Bhagalpur,Bihar,2025,118,5,277,9.2
11418,Bhagalpur_Village_43,Bhagalpur,Bihar,2022,144,15,241,6.7
11418,Bhagalpur_Village_43,Bhagalpur,Bihar,2023,230,10,339,9.8
11418,Bhagalpur_Village_43,Bhagalpur,Bihar,2024,111,24,233,12.1
11418,Bhagalpur_Village_43,Bhagalpur,Bihar,2025,218,39,264,11.3
11419,Bhagalpur_Village_44,Bhagalpur,Bihar,2022,106,30,267,8.3
11419,Bhagalpur_Village_44,Bhagalpur,Bihar,2023,298,16,272,5.3
11419,Bhagalpur_Village_44,Bhagalpur,Bihar,2024,237,34,309,12.1
11419,Bhagalpur_Village_44,Bhagalpur,Bihar,2025,103,32,378,6.1
11420,Bhagalpur_Village_45,Bhagalpur,Bihar,2022,119,31,294,5.1
11420,Bhagalpur_Village_45,Bhagalpur,Bihar,2023,150,23,218,8.8
11420,Bhagalpur_Village_45,Bhagalpur,Bihar,2024,106,9,273,11.5
11420,Bhagalpur_Village_45,Bhagalpur,Bihar,2025,187,9,369,11.8
11421,Bhagalpur_Village_46,Bhagalpur,Bihar,2022,217,31,241,14.8
11421,Bhagalpur_Village_46,Bhagalpur,Bihar,2023,184,32,243,6.1
11421,Bhagalpur_Village_46,Bhagalpur,Bihar,2024,152,30,376,6.8
11421,Bhagalpur_Village_46,Bhagalpur,Bihar,2025,215,31,288,9.7
11422,Bhagalpur_Village_47,Bhagalpur,Bihar,2022,134,25,254,13.0
11422,Bhagalpur_Village_47,Bhagalpur,Bihar,2023,110,5,294,6.6
11422,Bhagalpur_Village_47,Bhagalpur,Bihar,2024,261,32,362,8.0
11422,Bhagalpur_Village_47,Bhagalpur,Bihar,2025,52,19,357,7.6
11423,Bhagalpur_Village_48,Bhagalpur,Bihar,2022,177,21,220,12.6
11423,Bhagalpur_Village_48,Bhagalpur,Bihar,2023,228,30,292,6.6
11423,Bhagalpur_Village_48,Bhagalpur,Bihar,2024,135,24,379,13.9
11423,Bhagalpur_Village_48,Bhagalpur,Bihar,2025,96,29,274,8.7
11424,Bhagalpur_Village_49,Bhagalpur,Bihar,2022,245,17,222,7.5
11424,Bhagalpur_Village_49,Bhagalpur,Bihar,2023,269,37,219,7.1
11424,Bhagalpur_Village_49,Bhagalpur,Bihar,2024,125,29,292,3.9
11424,Bhagalpur_Village_49,Bhagalpur,Bihar,2025,87,12,303,10.6
11425,Bhagalpur_Village_50,Bhagalpur,Bihar,2022,292,9,281,12.6
11425,Bhagalpur_Village_50,Bhagalpur,Bihar,2023,213,10,266,4.4
11425,Bhagalpur_Village_50,Bhagalpur,Bihar,2024,288,27,294,9.9
11425,Bhagalpur_Village_50,Bhagalpur,Bihar,2025,218,34,283,11.5
11426,Bhagalpur_Village_51,Bhagalpur,Bihar,2022,246,18,202,8.5
11426,Bhagalpur_Village_51,Bhagalpur,Bihar,2023,190,27,285,8.6
11426,Bhagalpur_Village_51,Bhagalpur,Bihar,2024,136,15,244,7.5
11426,Bhagalpur_Village_51,Bhagalpur,Bihar,2025,107,35,316,6.6
11427,Bhagalpur_Village_52,Bhagalpur,Bihar,2022,99,10,269,9.7
11427,Bhagalpur_Village_52,Bhagalpur,Bihar,2023,79,15,218,5.8
11427,Bhagalpur_Village_52,Bhagalpur,Bihar,2024,239,17,323,8.3
11427,Bhagalpur_Village_52,Bhagalpur,Bihar,2025,150,16,389,13.2
11428,Bhagalpur_Village_53,Bhagalpur,Bihar,2022,74,6,233,4.8
11428,Bhagalpur_Village_53,Bhagalpur,Bihar,2023,161,39,338,5.8
11428,Bhagalpur_Village_53,Bhagalpur,Bihar,2024,204,21,363,11.9
11428,Bhagalpur_Village_53,Bhagalpur,Bihar,2025,228,32,280,4.7
11429,Bhagalpur_Village_54,Bhagalpur,Bihar,2022,255,32,298,7.3
11429,Bhagalpur_Village_54,Bhagalpur,Bihar,2023,234,26,294,8.9
11429,Bhagalpur_Village_54,Bhagalpur,Bihar,2024,175,11,295,13.6
11429,Bhagalpur_Village_54,Bhagalpur,Bihar,2025,289,19,380,5.2
11430,Bhagalpur_Village_55,Bhagalpur,Bihar,2022,172,36,342,14.2
11430,Bhagalpur_Village_55,Bhagalpur,Bihar,2023,96,15,305,11.6
11430,Bhagalpur_Village_55,Bhagalpur,Bihar,2024,167,28,309,10.7
11430,Bhagalpur_Village_55,Bhagalpur,Bihar,2025,277,7,303,10.9
11431,Bhagalpur_Village_56,Bhagalpur,Bihar,2022,88,34,209,4.8
11431,Bhagalpur_Village_56,Bhagalpur,Bihar,2023,65,10,221,5.1
11431,Bhagalpur_Village_56,Bhagalpur,Bihar,2024,297,6,341,7.2
11431,Bhagalpur_Village_56,Bhagalpur,Bihar,2025,71,18,320,4.1
11432,Bhagalpur_Village_57,Bhagalpur,Bihar,2022,262,22,211,14.9
11432,Bhagalpur_Village_57,Bhagalpur,Bihar,2023,103,35,293,10.2
11432,Bhagalpur_Village_57,Bhagalpur,Bihar,2024,198,17,275,8.8
11432,Bhagalpur_Village_57,Bhagalpur,Bihar,2025,249,30,276,11.5
11433,Bhagalpur_Village_58,Bhagalpur,Bihar,2022,290,16,314,14.8
11433,Bhagalpur_Village_58,Bhagalpur,Bihar,2023,65,22,328,14.1
11433,Bhagalpur_Village_58,Bhagalpur,Bihar,2024,108,13,355,12.0
11433,Bhagalpur_Village_58,Bhagalpur,Bihar,2025,296,25,334,7.3
11434,Bhagalpur_Village_59,Bhagalpur,Bihar,2022,80,28,260,5.2
11434,Bhagalpur_Village_59,Bhagalpur,Bihar,2023,219,38,275,5.1
11434,Bhagalpur_Village_59,Bhagalpur,Bihar,2024,251,12,331,3.7
11434,Bhagalpur_Village_59,Bhagalpur,Bihar,2025,81,37,358,3.3
11435,Bhagalpur_Village_60,Bhagalpur,Bihar,2022,236,27,291,14.3
11435,Bhagalpur_Village_60,Bhagalpur,Bihar,2023,211,17,343,13.8
11435,Bhagalpur_Village_60,Bhagalpur,Bihar,2024,58,18,336,10.7
11435,Bhagalpur_Village_60,Bhagalpur,Bihar,2025,258,18,293,10.9
11436,Bhagalpur_Village_61,Bhagalpur,Bihar,2022,188,20,224,9.9
11436,Bhagalpur_Village_61,Bhagalpur,Bihar,2023,273,30,230,6.6
11436,Bhagalpur_Village_61,Bhagalpur,Bihar,2024,59,30,370,13.3
11436,Bhagalpur_Village_61,Bhagalpur,Bihar,2025,263,5,352,6.2
11437,Bhagalpur_Village_62,Bhagalpur,Bihar,2022,298,36,243,12.3
11437,Bhagalpur_Village_62,Bhagalpur,Bihar,2023,66,19,297,6.7
11437,Bhagalpur_Village_62,Bhagalpur,Bihar,2024,117,25,276,12.8
11437,Bhagalpur_Village_62,Bhagalpur,Bihar,2025,97,22,368,10.1
11438,Bhagalpur_Village_63,Bhagalpur,Bihar,2022,229,34,279,11.2
11438,Bhagalpur_Village_63,Bhagalpur,Bihar,2023,160,17,290,5.1
11438,Bhagalpur_Village_63,Bhagalpur,Bihar,2024,202,28,249,8.1
11438,Bhagalpur_Village_63,Bhagalpur,Bihar,2025,172,34,390,8.8
11439,Bhagalpur_Village_64,Bhagalpur,Bihar,2022,198,6,211,7.6
11439,Bhagalpur_Village_64,Bhagalpur,Bihar,2023,150,23,326,13.4
11439,Bhagalpur_Village_64,Bhagalpur,Bihar,2024,151,29,289,12.5
11439,Bhagalpur_Village_64,Bhagalpur,Bihar,2025,290,18,319,8.5
11440,Bhagalpur_Village_65,Bhagalpur,Bihar,2022,114,10,309,8.1
11440,Bhagalpur_Village_65,Bhagalpur,Bihar,2023,240,16,248,12.5
11440,Bhagalpur_Village_65,Bhagalpur,Bihar,2024,266,24,370,5.8
11440,Bhagalpur_Village_65,Bhagalpur,Bihar,2025,100,27,384,4.1
11441,Bhagalpur_Village_66,Bhagalpur,Bihar,2022,85,34,235,5.0
11441,Bhagalpur_Village_66,Bhagalpur,Bihar,2023,130,34,242,4.5
11441,Bhagalpur_Village_66,Bhagalpur,Bihar,2024,282,34,268,8.8
11441,Bhagalpur_Village_66,Bhagalpur,Bihar,2025,176,34,321,6.0
11442,Bhagalpur_Village_67,Bhagalpur,Bihar,2022,137,38,303,11.7
11442,Bhagalpur_Village_67,Bhagalpur,Bihar,2023,243,20,305,11.0
11442,Bhagalpur_Village_67,Bhagalpur,Bihar,2024,153,28,344,9.4
11442,Bhagalpur_Village_67,Bhagalpur,Bihar,2025,64,18,246,7.0
11443,Bhagalpur_Village_68,Bhagalpur,Bihar,2022,145,30,316,13.4
11443,Bhagalpur_Village_68,Bhagalpur,Bihar,2023,216,12,296,11.6
11443,Bhagalpur_Village_68,Bhagalpur,Bihar,2024,172,18,319,6.6
11443,Bhagalpur_Village_68,Bhagalpur,Bihar,2025,247,35,286,8.6
11444,Bhagalpur_Village_69,Bhagalpur,Bihar,2022,50,6,230,6.1
11444,Bhagalpur_Village_69,Bhagalpur,Bihar,2023,288,8,275,7.6
11444,Bhagalpur_Village_69,Bhagalpur,Bihar,2024,200,5,331,14.2
11444,Bhagalpur_Village_69,Bhagalpur,Bihar,2025,171,24,300,5.7
