Village_ID,Year,Primary_Schools,School_Dropout_Rate_Pct,Primary_Health_Centres,Clean_Water_Access_Pct
11471,2023,0,22.1,0,87.6
11471,2024,1,16.2,1,82.3
11471,2025,0,14.0,0,93.8
11472,2022,0,8.9,0,52.0
11472,2023,2,7.7,0,89.4
11472,2024,3,11.7,0,85.1
11472,2025,2,13.5,0,58.7
11473,2022,2,12.9,1,50.3
11473,2023,2,4.8,0,54.4
11473,2024,1,15.7,0,71.3
11473,2025,0,16.0,1,49.9
11474,2022,1,23.9,1,56.0
11474,2023,2,11.7,1,37.1
11474,2024,3,7.2,0,57.5
11474,2025,2,19.0,0,79.0
11475,2022,0,19.3,1,65.4
11475,2023,3,4.8,1,52.0
11475,2024,3,13.6,1,51.4
11475,2025,0,1.1,1,58.6
11476,2022,0,9.5,1,34.2
11476,2023,2,4.9,0,48.5
11476,2024,0,6.1,1,78.5
11476,2025,3,10.3,0,49.7
11477,2022,0,11.0,1,38.3
11477,2023,2,5.3,1,83.8
11477,2024,1,11.6,1,50.2
11477,2025,1,14.7,1,54.1
11478,2022,2,6.1,1,57.8
11478,2023,3,21.1,0,61.3
11478,2024,1,15.1,1,47.2
11478,2025,2,10.9,1,72.4
11479,2022,1,12.9,1,71.7
11479,2023,3,11.4,1,62.1
11479,2024,3,8.7,1,89.7
11479,2025,3,2.8,1,98.5
11480,2022,0,6.6,1,61.7
11480,2023,3,9.7,1,91.4
11480,2024,3,15.3,0,74.8
11480,2025,3,6.3,1,70.7
11481,2022,1,21.2,0,82.2
11481,2023,2,11.1,1,91.0
11481,2024,2,14.6,1,95.9
11481,2025,3,9.1,1,84.6
11482,2022,1,15.0,0,59.1
11482,2023,2,8.5,1,50.8
11482,2024,1,12.3,0,69.5
11482,2025,2,2.7,1,85.7
11483,2022,0,12.7,0,31.6
11483,2023,3,12.5,1,49.1
11483,2024,1,16.1,1,57.3
11483,2025,1,8.5,0,85.8
11484,2022,0,18.3,0,66.8
11484,2023,2,7.0,0,58.5
11484,2024,1,2.5,1,91.2
11484,2025,3,10.6,1,71.3
11485,2022,0,14.5,0,73.4
11485,2023,3,16.9,1,72.3
11485,2024,2,8.3,1,87.5
11485,2025,3,1.1,0,87.7
11486,2022,0,19.5,0,89.3
11486,2023,0,22.3,0,55.8
11486,2024,1,9.9,1,45.9
11486,2025,3,12.7,0,84.6
11487,2022,3,15.9,0,82.5
11487,2023,2,14.8,1,36.3
11487,2024,1,19.3,0,56.0
11487,2025,2,15.2,1,87.4
11488,2022,2,20.4,0,71.0
11488,2023,0,5.3,0,78.3
11488,2024,0,4.9,1,68.6
11488,2025,1,13.8,0,61.9
11489,2022,2,15.8,1,78.7
11489,2023,3,19.0,0,66.3
11489,2024,3,3.9,1,66.9
11489,2025,0,11.8,1,83.1
11490,2022,2,14.7,1,41.5
11490,2023,0,20.6,1,68.2
11490,2024,0,5.7,0,54.3
11490,2025,1,7.5,0,40.3
11491,2022,2,8.0,1,74.9
11491,2023,0,12.5,1,61.5
11491,2024,2,19.6,0,90.2
11491,2025,2,13.9,0,69.0
11492,2022,2,19.9,0,30.6
11492,2023,3,5.4,1,57.5
11492,2024,0,11.0,0,46.3
11492,2025,2,17.3,0,94.3
11493,2022,1,21.7,1,56.7
11493,2023,1,23.3,0,63.6
11493,2024,0,12.5,1,57.9
11493,2025,1,0.5,1,70.3
11494,2022,3,23.0,1,35.0
11494,2023,1,22.6,1,60.5
11494,2024,0,20.6,0,75.8
11494,2025,2,15.9,0,61.3
11495,2022,3,9.2,1,53.6
11495,2023,0,6.3,0,83.2
11495,2024,0,16.0,0,68.2
11495,2025,1,3.3,1,74.3
11496,2022,0,24.1,0,47.8
11496,2023,2,12.4,0,62.0
11496,2024,0,2.6,0,39.2
11496,2025,0,3.5,1,64.8
11497,2022,2,10.8,0,78.2
11497,2023,0,17.6,0,42.7
11497,2024,2,16.7,1,81.9
11497,2025,2,4.8,0,61.5
11498,2022,1,18.0,1,31.6
11498,2023,0,4.1,1,90.2
11498,2024,3,4.1,1,46.9
11498,2025,3,11.2,1,59.1
11499,2022,2,19.1,0,58.8
11499,2023,0,21.8,1,90.0
11499,2024,1,10.8,0,70.9
11499,2025,1,2.9,1,93.3
11500,2022,1,23.6,0,63.9
11500,2023,2,12.2,1,45.3
11500,2024,1,11.9,1,69.9
11500,2025,3,17.6,1,45.0
11501,2022,0,16.7,1,37.0
11501,2023,0,9.5,1,39.9
11501,2024,3,12.8,1,36.7
11501,2025,2,13.0,1,48.1
11502,2022,0,22.8,0,51.2
11502,2023,2,8.2,1,37.3
11502,2024,1,13.2,1,36.4
11502,2025,2,18.9,1,45.7
11503,2022,3,5.9,0,86.2
11503,2023,2,7.4,1,64.5
11503,2024,0,8.9,1,62.1
11503,2025,0,14.1,0,68.2
11504,2022,1,21.8,0,63.3
11504,2023,0,7.5,1,39.5
11504,2024,3,6.9,1,71.1
11504,2025,3,17.0,0,89.1
11505,2022,0,8.0,1,63.6
11505,2023,0,8.7,0,86.0
11505,2024,0,16.7,0,44.3
11505,2025,0,3.8,0,88.6
11506,2022,1,21.6,1,69.8
11506,2023,1,13.3,0,69.2
11506,2024,1,11.0,0,71.3
11506,2025,1,3.2,1,46.1
11507,2022,1,18.6,0,68.5
11507,2023,0,21.2,1,56.9
11507,2024,2,15.8,0,39.8
11507,2025,1,6.8,1,51.3
11508,2022,2,19.0,1,56.6
11508,2023,1,13.7,1,92.6
11508,2024,2,19.1,1,61.8
11508,2025,0,9.7,0,48.0
11509,2022,0,9.7,0,84.1
11509,2023,3,5.5,0,35.1
11509,2024,0,7.6,0,43.6
11509,2025,3,11.8,0,67.4
11510,2022,2,8.4,1,35.6
11510,2023,1,4.3,0,67.3
11510,2024,0,11.0,1,45.5
11510,2025,3,7.4,1,78.1
11511,2022,2,13.4,0,37.1
11511,2023,1,12.6,0,81.6
11511,2024,0,17.3,0,80.0
11511,2025,1,19.7,0,94.5
11512,2022,1,10.2,0,34.1
11512,2023,0,22.3,0,66.3
11512,2024,3,6.6,0,78.5
11512,2025,0,15.6,1,93.2
11513,2022,3,18.6,0,58.9
11513,2023,3,4.5,1,90.1
11513,2024,1,16.5,0,43.3
11513,2025,3,18.5,1,65.0
11514,2022,3,23.6,1,45.2
11514,2023,0,17.2,1,42.3
11514,2024,3,17.7,0,53.2
11514,2025,0,1.9,1,78.9
11515,2022,0,8.2,1,59.0
11515,2023,2,8.7,0,43.9
11515,2024,3,12.6,1,37.9
11515,2025,0,8.2,1,94.4
11516,2022,0,18.1,0,48.8
11516,2023,1,12.4,0,40.7
11516,2024,3,17.5,0,44.8
11516,2025,3,14.8,0,54.2
11517,2022,1,19.9,0,43.8
11517,2023,0,20.1,0,49.8
11517,2024,1,18.7,1,49.5
11517,2025,2,16.1,1,64.8
11518,2022,0,6.3,0,75.9
11518,2023,3,16.0,0,34.6
11518,2024,1,2.4,1,47.4
11518,2025,1,15.4,1,81.7
11519,2022,0,6.2,1,38.9
11519,2023,1,23.2,1,77.5
11519,2024,1,14.3,0,66.9
11519,2025,3,4.1,1,91.9
11520,2022,1,14.4,0,30.6
11520,2023,0,20.0,0,80.1
11520,2024,0,5.6,0,70.3
11520,2025,1,11.2,1,67.1
11521,2022,1,5.1,1,38.7
11521,2023,3,19.3,0,47.0
11521,2024,1,5.9,1,83.2
11521,2025,0,8.2,0,47.9
11522,2022,1,15.6,0,61.6
11522,2023,1,6.4,1,45.5
11522,2024,1,20.5,0,65.4
11522,2025,2,9.9,1,54.3
11523,2022,2,9.6,1,51.1
11523,2023,1,18.2,1,81.1
11523,2024,1,19.9,1,38.2
11523,2025,2,18.8,1,94.5
11524,2022,3,13.6,0,49.2
11524,2023,1,10.7,0,68.8
11524,2024,1,20.6,1,49.3
11524,2025,3,1.6,1,60.5
11525,2022,0,20.0,1,57.6
11525,2023,2,7.1,1,74.3
11525,2024,2,11.3,1,88.4
11525,2025,3,19.6,1,91.0
11526,2022,2,16.6,0,50.2
11526,2023,0,14.0,1,38.3
11526,2024,0,3.2,1,91.5
11526,2025,2,6.0,0,40.8
11527,2022,0,5.1,1,82.9
11527,2023,0,21.0,1,34.5
11527,2024,0,14.9,1,94.6
11527,2025,1,2.9,0,39.7
11528,2022,3,12.3,1,31.0
11528,2023,2,19.7,1,63.5
11528,2024,1,4.8,0,76.0
11528,2025,2,5.1,1,60.2
11529,2022,3,15.8,0,66.4
11529,2023,0,6.4,0,83.8
11529,2024,2,9.7,1,83.7
11529,2025,2,20.1,1,92.0
11530,2022,1,15.9,1,39.5
11530,2023,1,17.5,0,46.5
11530,2024,0,15.3,0,71.3
11530,2025,3,4.7,0,82.4
11531,2022,0,21.9,1,36.4
11531,2023,1,5.9,0,43.5
11531,2024,2,20.4,0,91.4
11531,2025,2,4.8,1,40.6
11532,2022,3,24.1,0,54.1
11532,2023,0,19.5,1,45.7
11532,2024,0,5.4,1,82.5
11532,2025,0,3.7,1,90.8
11533,2022,2,6.7,0,44.8
11533,2023,3,8.4,0,68.4
11533,2024,2,15.2,1,86.6
11533,2025,3,10.9,1,74.9
11534,2022,3,17.3,0,66.0
11534,2023,0,4.1,0,57.8
11534,2024,2,3.6,0,75.2
11534,2025,2,14.3,1,96.6
11535,2022,3,22.0,1,48.0
11535,2023,2,10.7,0,45.0
11535,2024,3,5.3,1,93.5
11535,2025,2,6.7,1,42.6
11536,2022,2,13.2,1,80.4
11536,2023,3,16.1,1,87.6
11536,2024,2,10.2,1,49.2
11536,2025,0,18.4,1,64.5
11537,2022,0,13.0,0,37.4
11537,2023,1,7.1,0,55.0
11537,2024,3,7.0,0,63.4
11537,2025,0,9.8,1,69.6
11538,2022,1,20.6,0,37.3
11538,2023,3,20.9,0,57.2
11538,2024,2,5.7,0,73.5
11538,2025,3,0.6,1,69.0
11539,2022,2,22.4,0,80.5
11539,2023,3,8.1,1,90.1
11539,2024,2,18.4,1,85.0
11539,2025,3,11.5,0,41.8
11540,2022,3,13.1,0,42.9
11540,2023,0,6.4,1,38.3
11540,2024,2,15.4,0,62.0
11540,2025,3,16.9,1,82.4
11541,2022,0,14.2,0,31.9
11541,2023,0,12.4,1,49.0
11541,2024,0,17.1,0,41.6
11541,2025,2,10.5,0,63.6
11542,2022,0,20.7,0,85.5
11542,2023,1,4.6,1,57.8
11542,2024,1,19.2,1,74.1
11542,2025,3,5.7,1,62.2
11543,2022,2,8.4,0,73.9
11543,2023,1,4.1,0,77.6
11543,2024,0,18.7,1,44.3
11543,2025,1,1.7,1,78.2
11544,2022,2,24.1,1,53.2
11544,2023,1,14.8,1,84.6
11544,2024,1,16.0,0,45.5
11544,2025,1,15.0,1,92.8
11545,2022,0,10.9,0,60.7
11545,2023,0,19.6,1,48.3
11545,2024,1,20.9,1,56.1
11545,2025,0,7.9,0,39.3
11546,2022,1,21.7,1,87.0
11546,2023,1,18.9,1,46.5
11546,2024,1,13.8,0,90.6
11546,2025,3,7.9,0,90.2
11547,2022,3,13.3,1,50.9
11547,2023,3,9.7,1,45.7
11547,2024,2,10.5,1,61.6
11547,2025,2,20.3,1,95.0
11548,2022,3,12.3,0,81.3
11548,2023,0,16.8,0,62.3
11548,2024,2,8.4,1,68.7
11548,2025,3,9.8,0,63.5
11549,2022,3,6.7,0,86.7
11549,2023,3,18.8,1,92.3
11549,2024,0,15.2,1,53.3
11549,2025,1,7.4,0,96.0
11550,2022,2,15.5,1,87.0
11550,2023,1,20.9,1,61.4
11550,2024,0,2.9,0,60.9
11550,2025,1,19.1,1,91.2
11551,2022,2,14.4,0,86.6
11551,2023,0,20.7,0,57.1
11551,2024,2,19.2,0,65.5
11551,2025,2,1.7,1,59.1
11552,2022,2,20.6,0,42.5
11552,2023,3,18.2,0,92.8
11552,2024,2,2.9,0,47.3
11552,2025,1,19.3,1,87.9
11553,2022,0,17.7,1,55.2
11553,2023,3,6.9,1,38.0
11553,2024,2,4.5,0,55.5
11553,2025,2,11.7,0,44.0
11554,2022,1,6.2,0,88.9
11554,2023,2,6.8,1,48.9
11554,2024,0,21.0,0,80.8
11554,2025,2,15.4,0,64.5
11555,2022,3,17.3,1,70.8
11555,2023,2,7.7,0,48.3
11555,2024,3,6.4,0,41.6
11555,2025,2,9.4,0,87.5
11556,2022,0,20.1,0,73.0
11556,2023,2,3.6,1,39.6
11556,2024,0,2.9,0,79.9
11556,2025,0,17.9,1,74.9
11557,2022,2,21.3,1,40.3
11557,2023,3,17.4,0,82.5
11557,2024,1,12.0,0,77.9
11557,2025,3,3.4,0,69.4
11558,2022,2,7.0,0,40.7
11558,2023,1,21.6,1,65.4
11558,2024,2,9.7,1,45.8
11558,2025,1,14.4,0,50.0
11559,2022,3,14.1,1,44.5
11559,2023,3,18.1,1,72.3
11559,2024,0,5.9,1,76.8
11559,2025,0,10.2,0,43.4
11560,2022,2,12.5,1,69.1
11560,2023,2,8.4,0,35.1
11560,2024,1,14.0,0,90.3
11560,2025,1,11.2,1,85.7
11561,2022,0,14.9,0,73.5
11561,2023,1,15.3,1,47.4
11561,2024,0,4.9,1,95.3
11561,2025,0,7.9,0,94.5
11562,2022,1,11.5,1,59.4
11562,2023,2,18.9,0,35.1
11562,2024,1,2.7,1,66.7
11562,2025,2,6.1,0,48.2
11563,2022,0,23.4,1,65.6
11563,2023,0,9.5,0,92.2
11563,2024,2,5.0,0,81.4
11563,2025,0,15.6,0,58.3
11564,2022,0,6.0,0,53.6
11564,2023,1,12.0,1,89.7
11564,2024,1,19.1,0,42.6
11564,2025,0,19.6,1,92.4
11565,2022,1,10.0,0,34.5
11565,2023,0,9.4,1,57.9
11565,2024,0,13.3,0,80.7
11565,2025,2,5.0,0,62.7
11566,2022,1,8.0,1,64.3
11566,2023,1,12.0,0,62.4
11566,2024,0,3.4,0,72.3
11566,2025,2,18.4,0,49.3
11567,2022,3,11.7,0,64.7
11567,2023,1,10.2,1,92.2
11567,2024,3,17.8,1,47.6
11567,2025,1,7.3,1,43.0
11568,2022,0,20.2,1,53.5
11568,2023,1,7.1,0,55.5
11568,2024,1,12.6,1,43.5
11568,2025,0,15.9,0,73.3
11569,2022,2,14.0,0,56.3
11569,2023,1,4.9,0,83.2
11569,2024,0,16.7,0,61.4
11569,2025,0,10.4,0,98.1
11570,2022,2,11.3,0,76.8
11570,2023,3,23.4,1,62.2
11570,2024,2,19.5,1,69.1
11570,2025,0,1.3,0,91.0
11571,2022,0,16.9,1,76.4
11571,2023,0,10.6,1,72.5
11571,2024,1,2.7,1,52.0
11571,2025,1,0.7,1,63.6
11572,2022,3,16.7,0,77.2
11572,2023,3,9.9,1,70.6
11572,2024,1,16.1,0,93.4
11572,2025,1,9.6,0,91.4
11573,2022,2,20.3,0,55.6
11573,2023,1,19.8,1,50.6
11573,2024,3,15.1,1,43.4
11573,2025,0,8.9,1,63.5
11574,2022,1,24.8,1,43.6
11574,2023,2,9.6,0,34.0
11574,2024,0,12.3,0,44.3
11574,2025,1,10.9,0,66.2
11575,2022,1,13.6,0,83.5
11575,2023,0,5.9,1,52.3
11575,2024,0,9.1,0,62.5
11575,2025,0,4.8,0,62.0
11576,2022,2,23.0,1,52.1
11576,2023,2,16.6,0,76.4
11576,2024,2,7.8,1,66.4
11576,2025,0,11.8,0,63.5
11577,2022,1,22.1,0,86.6
11577,2023,0,22.2,0,49.6
11577,2024,3,3.5,0,86.0
11577,2025,1,16.2,0,69.9
11578,2022,1,24.3,1,56.5
11578,2023,0,12.8,0,36.8
11578,2024,3,21.9,1,87.5
11578,2025,2,19.6,0,55.2
11579,2022,0,18.1,0,70.8
11579,2023,1,20.5,0,85.5
11579,2024,0,7.9,1,68.2
11579,2025,3,18.8,0,77.4
11580,2022,0,16.8,0,50.4
11580,2023,3,13.7,0,76.6
11580,2024,1,18.7,0,75.4
11580,2025,3,18.3,1,65.7
11581,2022,0,19.0,1,68.1
11581,2023,2,4.0,0,48.8
11581,2024,2,13.9,1,75.5
11581,2025,2,16.9,0,79.4
11582,2022,3,15.9,1,56.7
11582,2023,3,22.2,0,48.0
11582,2024,3,19.9,1,84.2
11582,2025,1,11.1,1,84.2
11583,2022,3,13.1,1,33.4
11583,2023,0,4.6,1,62.7
11583,2024,0,14.7,1,41.5
11583,2025,2,5.8,0,58.2
11584,2022,1,18.4,1,55.3
11584,2023,2,19.5,1,43.6
11584,2024,3,10.2,1,64.1
11584,2025,3,0.8,1,81.4
11585,2022,3,22.3,0,56.2
11585,2023,3,14.5,1,47.0
11585,2024,2,8.3,1,60.9
11585,2025,3,13.2,0,74.5
11586,2022,2,18.5,1,86.2
11586,2023,2,6.4,0,63.0
11586,2024,1,14.9,1,89.3
11586,2025,1,6.2,0,98.1
11587,2022,2,21.1,0,63.5
11587,2023,1,22.3,0,41.8
11587,2024,3,4.1,0,88.5
11587,2025,3,18.8,1,90.7
11588,2022,2,23.1,1,82.1
11588,2023,2,10.4,0,90.0
11588,2024,3,2.6,1,52.6
11588,2025,2,13.8,1,59.0
11589,2022,2,11.9,0,71.2
11589,2023,0,7.3,1,66.8
11589,2024,3,4.2,0,88.1
11589,2025,0,4.4,0,54.3
11590,2022,2,9.7,1,69.5
11590,2023,2,19.4,0,89.4
11590,2024,2,17.7,0,49.0
11590,2025,0,10.4,1,57.4
11591,2022,0,16.1,0,54.4
11591,2023,3,21.9,1,38.2
11591,2024,2,20.2,0,46.6
11591,2025,0,17.1,1,61.9
11592,2022,3,12.5,0,34.5
11592,2023,0,10.8,0,54.8
11592,2024,3,19.8,0,50.6
11592,2025,3,19.0,0,90.9
11593,2022,0,21.0,1,66.5
11593,2023,1,18.6,0,86.9
11593,2024,3,13.2,0,48.2
11593,2025,2,7.3,1,43.9
11594,2022,0,9.8,0,51.2
11594,2023,0,6.3,1,36.4
11594,2024,1,16.6,0,89.0
11594,2025,1,16.0,0,50.3
11595,2022,3,12.2,1,38.5
11595,2023,1,3.6,0,80.3
11595,2024,3,20.8,1,78.7
11595,2025,1,9.2,0,42.4
11596,2022,1,24.5,0,60.6
11596,2023,1,17.0,1,59.9
11596,2024,1,4.5,1,59.2
11596,2025,2,7.0,1,46.6
11597,2022,1,18.1,0,77.2
11597,2023,0,16.5,0,47.4
11597,2024,0,6.6,0,63.5
11597,2025,0,4.0,1,91.9
11598,2022,0,10.5,1,49.1
11598,2023,3,19.2,1,35.1
11598,2024,1,6.8,1,89.3
11598,2025,2,14.5,0,68.6
11599,2022,2,22.4,1,59.8
11599,2023,1,11.3,0,66.1
11599,2024,3,2.1,0,46.8
11599,2025,2,3.3,0,81.9
11600,2022,1,11.2,0,43.9
11600,2023,0,7.3,0,51.1
11600,2024,3,7.8,0,73.9
11600,2025,1,11.4,1,84.0
11601,2022,2,5.4,0,73.8
11601,2023,2,4.8,1,38.0
11601,2024,3,19.1,0,81.3
11601,2025,2,10.9,0,78.8
11602,2022,1,23.7,1,66.3
11602,2023,1,3.6,1,91.0
11602,2024,3,2.0,0,56.8
11602,2025,1,15.3,0,80.0
11603,2022,2,14.5,1,64.4
11603,2023,3,21.8,1,56.3
11603,2024,2,17.7,1,83.3
11603,2025,2,10.6,1,63.2
11604,2022,0,14.6,1,63.5
11604,2023,1,19.7,0,66.6
11604,2024,1,18.1,0,66.7
11604,2025,2,6.0,1,66.4
11605,2022,2,18.5,1,40.1
11605,2023,2,16.4,1,47.5
11605,2024,2,19.1,1,43.4
11605,2025,0,17.9,1,82.4
11606,2022,2,10.4,0,74.7
11606,2023,2,21.1,0,71.3
11606,2024,2,20.5,1,91.1
11606,2025,3,2.7,0,54.9
11607,2022,3,16.5,0,79.3
11607,2023,3,12.2,1,44.2
11607,2024,3,10.0,0,40.1
11607,2025,1,14.6,0,39.0
11608,2022,3,7.6,1,64.8
11608,2023,3,19.9,1,79.7
11608,2024,3,2.5,1,85.4
11608,2025,1,12.1,0,67.2
11609,2022,2,9.5,1,33.5
11609,2023,1,16.8,1,35.1
11609,2024,0,12.5,1,91.0
11609,2025,0,20.5,0,44.6
11610,2022,3,22.2,1,77.1
11610,2023,0,10.2,0,37.2
11610,2024,3,12.6,0,47.0
11610,2025,0,6.9,1,48.8
11611,2022,1,19.6,0,46.6
11611,2023,3,11.9,0,57.3
11611,2024,1,4.3,1,43.5
11611,2025,3,13.7,0,97.4
11612,2022,2,5.2,0,30.1
11612,2023,3,9.4,0,79.3
11612,2024,3,20.1,0,67.6
11612,2025,0,2.4,0,44.1
11613,2022,0,15.1,0,37.2
11613,2023,3,19.4,1,68.4
11613,2024,3,20.1,0,54.9
11613,2025,1,11.7,0,66.0
11614,2022,3,8.1,1,63.0
11614,2023,0,22.3,1,67.4
11614,2024,3,17.0,1,71.0
11614,2025,1,8.4,0,43.2
11615,2022,1,10.5,1,74.4
11615,2023,3,4.5,1,50.6
11615,2024,0,5.8,1,42.9
11615,2025,2,16.1,1,45.1
11616,2022,3,7.2,0,44.2
11616,2023,1,6.1,0,70.7
11616,2024,1,5.9,1,64.3
11616,2025,0,8.4,1,45.4
11617,2022,1,8.8,1,31.9
11617,2023,3,21.6,0,34.5
11617,2024,2,7.2,1,61.3
11617,2025,0,18.9,0,86.3
11618,2022,1,24.7,0,64.4
11618,2023,0,18.6,0,81.6
11618,2024,3,2.1,1,55.2
11618,2025,2,5.3,0,47.4
11619,2022,3,10.3,1,78.2
11619,2023,0,14.4,1,76.7
11619,2024,2,5.2,0,71.3
11619,2025,3,2.0,1,92.3
11620,2022,0,8.5,0,67.8
11620,2023,2,10.0,1,64.5
11620,2024,0,3.0,0,66.1
11620,2025,3,4.4,0,76.0
11621,2022,0,8.4,0,61.0
11621,2023,1,18.9,1,49.4
11621,2024,0,5.4,1,93.2
11621,2025,1,16.3,0,96.5
11622,2022,2,15.2,0,40.0
11622,2023,2,18.7,1,64.8
11622,2024,3,11.0,1,83.4
11622,2025,0,18.5,1,42.3
11623,2022,1,10.5,1,37.4
11623,2023,1,18.8,1,65.7
11623,2024,3,5.3,1,37.7
11623,2025,0,18.2,1,89.0
11624,2022,1,5.6,1,82.4
11624,2023,3,12.6,1,77.2
11624,2024,3,10.4,0,85.3
11624,2025,0,13.0,1,79.3
11625,2022,0,13.8,1,38.5
11625,2023,0,15.3,0,34.8
11625,2024,1,19.2,0,86.9
11625,2025,3,3.3,1,81.4
11626,2022,0,9.9,1,53.9
11626,2023,2,19.6,0,80.8
11626,2024,0,6.6,0,39.2
11626,2025,1,18.6,0,58.1
11627,2022,0,15.8,1,50.5
11627,2023,0,5.1,0,39.3
11627,2024,2,2.4,1,80.5
11627,2025,2,15.8,1,85.7
11628,2022,1,22.1,0,65.0
11628,2023,0,8.3,1,58.1
11628,2024,0,6.8,0,72.4
11628,2025,2,19.6,1,92.9
11629,2022,0,18.1,0,51.5
11629,2023,1,6.9,0,53.1
11629,2024,2,11.0,1,73.4
11629,2025,3,18.7,1,80.0
11630,2022,3,17.4,1,57.5
11630,2023,3,11.6,1,84.6
11630,2024,3,5.0,1,57.1
11630,2025,2,15.0,0,77.5
11631,2022,1,10.5,1,70.1
11631,2023,3,14.8,1,50.7
11631,2024,3,14.0,1,37.1
11631,2025,0,11.6,0,88.6
11632,2022,1,9.9,0,58.9
11632,2023,3,17.7,1,38.7
11632,2024,2,13.3,1,93.5
11632,2025,2,8.6,1,56.8
11633,2022,1,6.0,0,58.5
11633,2023,3,10.1,1,62.0
11633,2024,2,9.0,0,58.2
11633,2025,0,16.3,0,48.1
11634,2022,2,15.3,1,72.3
11634,2023,1,22.1,1,44.7
11634,2024,3,17.0,0,76.9
11634,2025,1,11.3,0,87.1
11635,2022,2,8.4,1,31.4
11635,2023,3,7.9,0,76.9
11635,2024,1,5.2,0,74.3
11635,2025,1,9.4,0,50.7
11636,2022,3,19.5,0,67.2
11636,2023,0,18.7,1,58.2
11636,2024,2,3.9,1,41.1
11636,2025,0,10.4,0,70.4
11637,2022,1,14.6,0,88.4
11637,2023,1,12.3,1,71.9
11637,2024,0,8.0,0,55.8
11637,2025,2,10.0,0,72.8
11638,2022,1,15.3,1,74.3
11638,2023,3,15.5,1,42.4
11638,2024,1,9.5,1,67.7
11638,2025,1,19.4,0,69.4
11639,2022,2,11.8,1,52.6
11639,2023,3,21.4,0,77.8
11639,2024,0,18.0,0,69.9
11639,2025,0,9.8,1,80.9
11640,2022,2,14.9,1,65.8
11640,2023,1,20.9,0,79.9
11640,2024,1,11.9,1,74.0
11640,2025,2,14.1,1,79.7
11641,2022,1,21.2,1,43.5
11641,2023,0,21.7,0,83.8
11641,2024,0,6.4,0,45.3
11641,2025,1,20.0,1,59.4
11642,2022,3,24.3,1,83.4
11642,2023,2,9.4,1,39.5
11642,2024,3,14.3,0,88.0
11642,2025,2,1.4,1,67.5
11643,2022,1,8.4,0,41.0
11643,2023,3,15.2,1,77.2
11643,2024,1,15.0,0,53.0
11643,2025,1,11.2,0,79.7
11644,2022,2,19.1,1,77.5
11644,2023,2,19.4,1,67.2
11644,2024,2,5.4,0,83.2
11644,2025,1,13.7,1,95.1
11645,2022,3,16.3,1,63.0
11645,2023,2,5.9,1,42.1
11645,2024,2,6.6,1,78.6
11645,2025,0,8.9,1,63.6
11646,2022,1,22.3,1,61.9
11646,2023,0,7.8,1,70.6
11646,2024,2,5.7,1,79.0
11646,2025,0,14.9,0,77.4
11647,2022,3,24.5,0,44.0
11647,2023,3,12.4,1,77.9
11647,2024,0,9.0,1,84.4
11647,2025,3,5.6,0,41.3
11648,2022,1,6.0,0,48.5
11648,2023,0,7.1,0,91.7
11648,2024,1,3.9,0,46.7
11648,2025,3,10.4,0,50.0
11649,2022,0,24.6,1,65.5
11649,2023,0,19.2,1,53.3
11649,2024,2,14.0,1,75.4
11649,2025,1,10.2,1,54.8
11650,2022,2,17.3,1,55.6
11650,2023,2,11.0,0,92.9
11650,2024,3,5.6,1,58.4
11650,2025,1,12.3,0,44.2
11651,2022,1,15.6,0,74.5
11651,2023,3,22.4,1,68.3
11651,2024,3,15.0,1,62.7
11651,2025,1,16.0,0,93.5
11652,2022,3,6.9,0,38.8
11652,2023,1,18.7,0,62.4
11652,2024,3,21.7,1,47.5
11652,2025,2,13.6,1,44.0
11653,2022,3,19.8,0,56.5
11653,2023,0,23.1,0,89.8
11653,2024,3,9.8,1,79.3
11653,2025,0,17.0,0,53.1
11654,2022,1,13.0,0,57.8
11654,2023,2,12.0,0,80.8
11654,2024,3,15.2,0,47.7
11654,2025,1,5.6,0,51.2
11655,2022,0,24.9,1,40.9
11655,2023,2,10.1,0,69.4
11655,2024,1,4.5,1,37.7
11655,2025,1,7.0,1,74.3
11656,2022,1,22.1,0,79.5
11656,2023,1,9.8,1,80.0
11656,2024,3,14.2,0,76.0
11656,2025,1,19.2,0,52.2
11657,2022,1,10.2,0,79.0
11657,2023,3,6.1,1,90.4
11657,2024,0,3.9,1,47.0
11657,2025,2,9.3,1,93.6
11658,2022,2,7.1,1,81.2
11658,2023,3,12.6,1,91.8
11658,2024,3,19.3,1,55.2
11658,2025,0,16.0,1,95.0
11659,2022,2,16.6,0,40.8
11659,2023,3,20.5,1,43.5
11659,2024,1,4.0,1,42.4
11659,2025,3,12.7,0,64.7
11660,2022,2,7.3,0,30.7
11660,2023,0,13.1,0,55.9
11660,2024,0,11.3,0,73.6
11660,2025,1,5.8,1,43.7
11661,2022,1,21.6,1,79.1
11661,2023,2,8.1,0,50.6
11661,2024,1,13.0,1,38.8
11661,2025,2,10.1,1,61.5
11662,2022,2,13.6,1,38.3
11662,2023,3,4.2,1,80.7
11662,2024,1,15.9,0,56.0
11662,2025,3,0.8,1,46.0
11663,2022,3,21.4,1,57.2
11663,2023,2,8.8,0,60.1
11663,2024,2,4.4,0,52.5
11663,2025,2,8.8,0,58.6
11664,2022,2,16.2,0,76.1
11664,2023,3,9.7,1,71.3
11664,2024,0,4.4,1,48.9
