Village_ID,Year,Irrigated_Area_Hectares,Crop_Yield_MT_per_Hec,Fertilizer_Usage_Tons,Tractor_Availability
11379,2022,464,1.73,82,11
11379,2023,577,3.41,31,10
11379,2024,567,4.13,78,12
11379,2025,724,2.56,53,5
11380,2022,750,1.67,50,10
11380,2023,373,1.89,45,9
11380,2024,427,2.76,39,12
11380,2025,283,2.62,58,14
11381,2022,293,2.17,26,1
11381,2023,371,3.03,39,11
11381,2024,399,2.05,82,14
11381,2025,683,4.94,13,7
11382,2022,295,3.59,85,10
11382,2023,430,1.74,44,12
11382,2024,585,3.88,93,6
11382,2025,719,4.33,26,10
11383,2022,598,2.07,95,4
11383,2023,499,4.17,16,11
11383,2024,496,3.64,71,12
11383,2025,199,4.41,67,11
11384,2022,180,3.65,53,10
11384,2023,116,3.76,67,10
11384,2024,311,2.27,62,6
11384,2025,225,2.9,81,10
11385,2022,737,3.07,18,11
11385,2023,229,1.99,15,9
11385,2024,756,3.24,28,9
11385,2025,634,3.29,95,12
11386,2022,313,2.2,29,2
11386,2023,228,2.25,73,14
11386,2024,623,2.54,93,9
11386,2025,752,3.77,36,13
11387,2022,561,2.74,16,2
11387,2023,156,2.89,33,6
11387,2024,697,2.35,17,13
11387,2025,373,4.31,76,7
11388,2022,714,3.6,20,14
11388,2023,438,2.94,75,9
11388,2024,242,2.23,10,11
11388,2025,522,4.09,16,13
11389,2022,433,4.2,33,6
11389,2023,787,2.18,21,13
11389,2024,232,3.61,72,8
11389,2025,363,3.22,81,10
11390,2022,246,1.76,22,12
11390,2023,535,3.83,79,3
11390,2024,111,2.01,97,10
11390,2025,154,4.06,33,6
11391,2022,329,2.34,47,2
11391,2023,221,3.35,80,1
11391,2024,332,2.28,19,12
11391,2025,261,3.06,39,6
11392,2022,693,1.81,97,12
11392,2023,658,3.05,36,3
11392,2024,599,2.44,39,11
11392,2025,771,2.51,88,12
11393,2022,278,1.82,11,5
11393,2023,461,3.95,17,6
11393,2024,307,3.72,26,13
11393,2025,651,2.42,57,10
11394,2022,531,2.92,73,6
11394,2023,555,3.63,70,12
11394,2024,603,4.43,22,10
11394,2025,253,2.13,91,13
11395,2022,437,2.59,30,7
11395,2023,392,3.5,85,7
11395,2024,535,1.85,11,11
11395,2025,495,2.68,93,6
11396,2022,265,3.73,32,12
11396,2023,551,2.72,94,1
11396,2024,635,2.05,25,8
11396,2025,500,3.83,22,10
11397,2022,214,2.25,13,14
11397,2023,450,3.75,11,4
11397,2024,359,4.5,74,1
11397,2025,325,3.53,35,10
11398,2022,713,3.3,39,13
11398,2023,585,3.19,47,2
11398,2024,230,4.25,29,3
11398,2025,363,2.68,34,6
11399,2022,623,2.7,61,2
11399,2023,280,4.34,92,2
11399,2024,448,3.97,19,14
11399,2025,570,2.91,50,6
11400,2022,260,4.0,90,12
11400,2023,213,2.37,70,4
11400,2024,117,3.7,11,5
11400,2025,203,4.82,90,11
11401,2022,285,3.22,16,8
11401,2023,441,4.05,69,3
11401,2024,561,4.01,70,5
11401,2025,704,4.55,89,1
11402,2022,242,4.41,36,10
11402,2023,754,1.72,10,4
11402,2024,711,1.88,95,14
11402,2025,552,3.73,95,14
11403,2022,550,4.36,36,5
11403,2023,161,3.11,89,14
11403,2024,695,4.32,69,13
11403,2025,375,4.25,62,4
11404,2022,778,2.99,45,12
11404,2023,394,3.19,89,14
11404,2024,228,3.11,33,9
11404,2025,463,2.71,44,8
11405,2022,166,4.08,42,11
11405,2023,146,2.28,26,12
11405,2024,473,4.52,78,13
11405,2025,759,3.03,44,2
11406,2022,236,1.58,92,9
11406,2023,194,2.16,56,2
11406,2024,337,4.46,98,6
11406,2025,134,2.34,68,2
11407,2022,395,3.72,70,6
11407,2023,591,2.2,31,6
11407,2024,357,3.3,36,11
11407,2025,486,2.57,81,7
11408,2022,369,2.5,99,10
11408,2023,423,2.02,24,13
11408,2024,146,3.47,45,5
11408,2025,705,3.05,66,12
11409,2022,793,2.6,85,3
11409,2023,586,1.77,50,12
11409,2024,662,2.21,54,2
11409,2025,510,4.07,52,13
11410,2022,224,2.38,21,4
11410,2023,311,2.98,77,13
11410,2024,468,4.09,76,14
11410,2025,365,3.28,99,12
11411,2022,234,2.18,13,1
11411,2023,414,3.3,74,11
11411,2024,399,4.2,14,12
11411,2025,397,3.75,11,2
11412,2022,378,2.76,55,8
11412,2023,473,2.03,84,5
11412,2024,587,2.55,18,5
11412,2025,161,4.79,17,3
11413,2022,153,3.82,67,14
11413,2023,437,1.91,72,11
11413,2024,474,1.82,70,1
11413,2025,573,2.48,24,6
11414,2022,211,4.33,82,14
11414,2023,368,3.39,51,12
11414,2024,423,4.32,59,1
11414,2025,718,3.35,60,4
11415,2022,779,3.98,34,14
11415,2023,685,1.75,31,4
11415,2024,703,3.08,31,11
11415,2025,184,3.08,83,3
11416,2022,471,4.44,78,4
11416,2023,174,2.55,78,14
11416,2024,695,3.05,75,6
11416,2025,607,4.23,73,6
11417,2022,327,4.14,31,14
11417,2023,694,4.29,22,11
11417,2024,493,2.98,98,6
11417,2025,114,4.8,36,6
11418,2022,280,3.46,56,4
11418,2023,607,4.2,30,11
11418,2024,437,4.58,40,7
11418,2025,362,2.65,88,7
11419,2022,177,3.0,47,2
11419,2023,328,3.41,48,12
11419,2024,129,4.21,45,6
11419,2025,473,3.15,74,5
11420,2022,254,2.13,20,10
11420,2023,284,3.88,78,1
11420,2024,547,3.58,43,14
11420,2025,546,4.64,14,3
11421,2022,531,3.47,29,9
11421,2023,268,1.7,72,13
11421,2024,180,4.7,54,11
11421,2025,309,3.73,51,9
11422,2022,358,3.29,22,10
11422,2023,648,4.38,18,9
11422,2024,385,3.79,14,11
11422,2025,153,3.39,47,10
11423,2022,568,1.82,58,5
11423,2023,468,4.54,37,6
11423,2024,199,2.04,52,9
11423,2025,696,2.46,79,4
11424,2022,697,3.96,50,11
11424,2023,674,3.12,53,4
11424,2024,546,2.33,38,12
11424,2025,291,2.81,77,9
11425,2022,513,4.48,91,12
11425,2023,581,3.4,88,7
11425,2024,192,3.0,34,6
11425,2025,352,4.58,77,10
11426,2022,749,2.94,23,6
11426,2023,660,2.57,68,13
11426,2024,732,2.29,71,5
11426,2025,138,4.18,26,12
11427,2022,645,3.29,28,11
11427,2023,457,1.93,38,4
11427,2024,108,3.57,95,3
11427,2025,287,2.43,87,14
11428,2022,707,4.45,75,7
11428,2023,744,2.43,54,5
11428,2024,774,3.89,80,2
11428,2025,238,3.92,37,3
11429,2022,397,3.57,68,5
11429,2023,179,2.94,63,9
11429,2024,702,2.02,17,12
11429,2025,355,4.89,19,6
11430,2022,759,2.07,30,11
11430,2023,278,3.96,44,2
11430,2024,356,2.21,13,8
11430,2025,317,2.79,62,12
11431,2022,366,3.18,94,14
11431,2023,416,2.89,34,6
11431,2024,690,4.67,29,6
11431,2025,778,4.49,80,13
11432,2022,715,4.27,80,14
11432,2023,383,3.57,31,8
11432,2024,444,2.46,58,7
11432,2025,174,3.51,98,13
11433,2022,435,3.8,15,5
11433,2023,681,1.84,60,11
11433,2024,462,4.39,36,14
11433,2025,289,3.84,27,9
11434,2022,571,3.67,21,1
11434,2023,205,3.73,37,13
11434,2024,169,4.34,28,4
11434,2025,621,2.21,52,10
11435,2022,313,2.63,90,12
11435,2023,616,3.16,24,11
11435,2024,127,3.44,78,9
11435,2025,414,4.78,45,2
11436,2022,606,1.63,94,13
11436,2023,335,4.25,51,13
11436,2024,191,3.46,54,3
11436,2025,462,3.61,39,3
11437,2022,137,2.46,48,6
11437,2023,763,3.58,55,3
11437,2024,732,3.74,67,3
11437,2025,590,2.52,39,5
11438,2022,782,3.53,65,13
11438,2023,209,2.45,94,3
11438,2024,243,3.87,99,5
11438,2025,677,3.79,97,3
11439,2022,296,3.65,63,2
11439,2023,145,1.71,95,8
11439,2024,248,2.18,46,3
11439,2025,671,4.47,99,6
11440,2022,237,2.64,31,11
11440,2023,589,4.16,33,2
11440,2024,501,1.99,78,1
11440,2025,701,4.26,97,8
11441,2022,780,1.75,95,12
11441,2023,724,3.05,42,3
11441,2024,440,4.61,26,2
11441,2025,677,2.18,71,2
11442,2022,401,2.55,21,5
11442,2023,217,3.21,39,6
11442,2024,250,4.5,99,11
11442,2025,266,2.95,22,14
11443,2022,706,3.92,15,2
11443,2023,524,3.8,76,6
11443,2024,536,2.72,20,1
11443,2025,731,2.97,69,9
11444,2022,173,2.07,19,4
11444,2023,461,3.73,84,13
11444,2024,195,3.49,25,14
11444,2025,391,2.41,93,13
11445,2022,276,3.36,51,5
11445,2023,126,3.15,53,3
11445,2024,404,2.08,28,6
11445,2025,304,4.81,82,1
11446,2022,677,4.0,24,7
11446,2023,761,1.86,96,8
11446,2024,778,4.59,94,3
11446,2025,319,4.7,48,2
11447,2022,399,1.63,14,12
11447,2023,357,2.25,95,14
11447,2024,339,3.91,40,4
11447,2025,328,4.75,88,8
11448,2022,573,3.97,37,11
11448,2023,255,2.5,47,8
11448,2024,317,1.9,61,14
11448,2025,564,3.37,24,12
11449,2022,294,1.78,28,11
11449,2023,369,2.39,44,13
11449,2024,627,3.72,91,8
11449,2025,662,3.44,83,2
11450,2022,455,2.63,24,13
11450,2023,639,4.44,97,4
11450,2024,575,2.38,56,10
11450,2025,664,3.41,65,1
11451,2022,407,3.22,29,11
11451,2023,727,2.62,84,7
11451,2024,508,3.92,18,10
11451,2025,540,4.55,14,6
11452,2022,620,3.12,20,11
11452,2023,622,3.99,11,7
11452,2024,584,1.98,61,10
11452,2025,718,2.41,29,12
11453,2022,357,2.89,30,5
11453,2023,793,4.41,60,6
11453,2024,269,3.39,39,12
11453,2025,560,3.25,57,6
11454,2022,750,3.3,10,6
11454,2023,210,2.02,44,9
11454,2024,703,3.76,35,14
11454,2025,319,2.23,18,4
11455,2022,104,3.23,49,2
11455,2023,631,3.79,30,9
11455,2024,712,3.03,89,10
11455,2025,394,4.68,21,7
11456,2022,557,1.96,46,5
11456,2023,768,2.16,80,6
11456,2024,612,3.35,33,11
11456,2025,311,4.74,59,7
11457,2022,218,2.67,63,5
11457,2023,484,4.43,93,5
11457,2024,359,3.88,37,6
11457,2025,498,4.3,13,8
11458,2022,274,4.31,21,13
11458,2023,513,3.37,76,2
11458,2024,233,3.72,46,11
11458,2025,201,3.69,13,10
11459,2022,484,3.85,24,9
11459,2023,554,2.47,37,14
11459,2024,161,4.16,46,10
11459,2025,665,4.09,18,5
11460,2022,106,3.31,23,4
11460,2023,614,1.77,76,8
11460,2024,431,4.12,91,4
11460,2025,478,2.35,59,2
11461,2022,544,4.39,87,5
11461,2023,434,1.89,34,5
11461,2024,567,3.96,48,4
11461,2025,760,3.03,35,3
11462,2022,387,3.71,69,11
11462,2023,111,3.21,61,5
11462,2024,203,3.69,79,9
11462,2025,722,2.18,35,9
11463,2022,362,4.4,57,9
11463,2023,534,1.66,63,6
11463,2024,272,4.62,50,8
11463,2025,706,3.65,10,1
11464,2022,420,2.27,30,1
11464,2023,144,3.56,87,7
11464,2024,645,3.82,81,12
11464,2025,310,4.14,34,5
11465,2022,516,1.55,27,2
11465,2023,363,4.6,24,4
11465,2024,400,3.65,51,4
11465,2025,555,3.08,29,6
11466,2022,325,3.21,25,8
11466,2023,203,2.19,16,13
11466,2024,320,2.54,90,3
11466,2025,433,2.21,14,12
11467,2022,517,4.14,27,12
11467,2023,400,2.4,87,14
11467,2024,734,4.02,27,7
11467,2025,584,2.77,73,2
11468,2022,556,1.94,34,9
11468,2023,535,1.97,84,12
11468,2024,493,4.38,35,7
11468,2025,142,2.31,78,1
11469,2022,309,1.76,25,13
11469,2023,110,1.68,72,4
11469,2024,315,2.9,81,2
11469,2025,263,4.78,86,10
11470,2022,324,4.23,67,5
11470,2023,345,2.0,36,9
11470,2024,757,1.84,58,3
11470,2025,115,4.2,99,5
11471,2022,293,2.42,82,11
11471,2023,108,4.15,56,10
11471,2024,613,2.45,80,2
11471,2025,392,3.43,59,4
11472,2022,183,1.6,55,2
11472,2023,308,4.33,17,8
11472,2024,157,2.33,11,7
11472,2025,611,2.83,27,7
11473,2022,717,2.94,45,7
11473,2023,747,2.46,97,9
11473,2024,430,1.92,51,2
11473,2025,560,2.04,20,6
11474,2022,688,4.37,68,12
11474,2023,424,2.63,61,13
11474,2024,309,2.8,83,14
11474,2025,224,4.72,58,4
11475,2022,791,4.01,65,13
11475,2023,561,3.71,79,12
11475,2024,389,3.78,83,10
11475,2025,313,4.35,39,11
11476,2022,531,2.01,64,6
11476,2023,196,3.64,37,9
11476,2024,348,2.1,60,11
11476,2025,602,2.33,98,1
11477,2022,624,2.23,36,2
11477,2023,604,3.78,61,6
11477,2024,190,4.48,43,12
11477,2025,675,4.02,41,12
11478,2022,266,2.75,53,7
11478,2023,350,3.19,13,13
11478,2024,546,3.94,57,3
11478,2025,285,3.79,25,1
11479,2022,348,3.09,69,7
11479,2023,439,2.36,56,12
11479,2024,545,3.65,84,2
11479,2025,237,2.01,24,12
11480,2022,208,3.18,65,13
11480,2023,516,4.11,25,6
11480,2024,525,2.34,10,4
11480,2025,143,2.29,34,10
11481,2022,441,4.41,73,4
11481,2023,300,4.18,52,9
11481,2024,477,2.71,23,7
11481,2025,203,2.58,57,1
11482,2022,557,2.5,77,4
11482,2023,514,2.94,23,10
11482,2024,731,4.26,89,6
11482,2025,501,2.67,24,2
11483,2022,489,3.66,86,4
11483,2023,461,4.44,26,2
11483,2024,533,2.94,61,1
11483,2025,482,2.03,19,1
11484,2022,127,3.98,26,9
11484,2023,206,3.78,17,13
11484,2024,639,2.25,11,14
11484,2025,285,3.74,65,11
11485,2022,294,3.97,74,9
11485,2023,245,2.19,64,4
11485,2024,788,2.47,78,14
11485,2025,227,2.56,95,13
11486,2022,205,4.49,89,8
11486,2023,515,2.34,82,12
11486,2024,451,2.6,45,10
11486,2025,482,2.09,18,11
11487,2022,448,4.45,23,7
11487,2023,580,2.39,83,5
11487,2024,413,3.98,31,10
11487,2025,622,2.03,25,2
11488,2022,459,3.85,50,9
11488,2023,420,3.9,76,7
11488,2024,483,2.05,37,4
11488,2025,116,2.32,38,10
11489,2022,469,2.39,74,14
11489,2023,165,2.71,37,2
11489,2024,212,4.15,95,2
11489,2025,743,2.13,41,3
11490,2022,515,3.45,61,13
11490,2023,170,2.34,20,14
11490,2024,160,2.95,35,6
11490,2025,543,1.96,40,14
11491,2022,413,2.37,29,1
11491,2023,582,2.16,93,5
11491,2024,343,3.31,78,10
11491,2025,616,2.42,50,14
11492,2022,469,4.01,76,3
11492,2023,416,4.3,53,7
11492,2024,120,4.34,69,7
11492,2025,797,4.9,16,10
11493,2022,330,4.24,63,12
11493,2023,625,2.49,72,5
11493,2024,690,2.74,91,9
11493,2025,568,3.55,89,11
11494,2022,793,2.65,22,13
11494,2023,177,4.56,42,10
11494,2024,662,2.82,16,8
11494,2025,629,4.17,39,9
11495,2022,389,3.23,20,11
11495,2023,317,4.52,79,6
11495,2024,199,4.03,30,8
11495,2025,248,2.86,41,10
11496,2022,484,2.09,14,2
11496,2023,254,4.21,44,5
11496,2024,494,4.53,56,8
11496,2025,475,4.44,21,2
11497,2022,201,3.71,46,2
11497,2023,726,2.62,53,3
11497,2024,191,3.32,31,2
11497,2025,510,4.7,20,4
11498,2022,505,1.9,96,4
11498,2023,120,3.13,64,1
11498,2024,731,2.87,19,6
11498,2025,507,3.98,51,12
11499,2022,118,3.4,97,7
11499,2023,635,3.33,89,7
11499,2024,637,2.64,85,14
11499,2025,252,2.43,64,12
11500,2022,400,3.85,59,5
11500,2023,512,4.63,41,4
11500,2024,301,2.31,97,2
11500,2025,238,2.18,77,5
11501,2022,123,3.74,27,4
11501,2023,111,2.68,90,8
11501,2024,234,2.44,94,10
11501,2025,180,3.53,74,1
11502,2022,454,3.53,34,7
11502,2023,169,2.29,40,5
11502,2024,303,4.78,93,10
11502,2025,690,2.93,99,5
11503,2022,378,2.44,28,1
11503,2023,478,2.92,98,9
11503,2024,393,4.04,27,13
11503,2025,514,4.57,77,7
11504,2022,527,2.47,42,2
11504,2023,255,2.01,79,11
11504,2024,687,2.57,16,5
11504,2025,376,2.2,10,8
11505,2022,364,3.39,96,14
11505,2023,148,3.87,89,11
11505,2024,709,3.09,68,7
11505,2025,392,4.81,43,14
11506,2022,120,3.68,61,2
11506,2023,543,2.79,20,7
11506,2024,634,2.11,17,6
11506,2025,571,3.43,97,12
11507,2022,237,3.01,96,13
11507,2023,329,3.3,62,8
11507,2024,504,3.85,24,9
11507,2025,456,2.74,37,14
11508,2022,640,1.51,93,7
11508,2023,120,4.09,23,14
11508,2024,710,4.27,99,8
11508,2025,674,4.68,67,12
11509,2022,744,4.41,66,10
11509,2023,626,2.13,61,7
11509,2024,204,2.86,46,7
11509,2025,722,4.5,11,1
11510,2022,435,4.3,43,5
11510,2023,523,1.69,43,10
11510,2024,722,2.96,67,5
11510,2025,103,2.29,82,4
11511,2022,568,3.87,70,13
11511,2023,763,3.89,63,14
11511,2024,653,4.06,76,1
11511,2025,637,3.12,39,7
11512,2022,293,2.72,92,8
11512,2023,459,2.44,89,5
11512,2024,619,2.88,68,4
11512,2025,172,4.9,67,12
11513,2022,177,1.64,33,9
11513,2023,759,2.62,24,3
11513,2024,167,4.17,31,14
11513,2025,794,3.1,41,3
11514,2022,433,4.35,84,13
11514,2023,184,2.65,51,4
11514,2024,595,4.35,68,7
11514,2025,178,4.4,97,2
11515,2022,650,1.53,92,8
11515,2023,405,2.86,64,2
11515,2024,119,2.64,14,4
11515,2025,681,3.39,50,2
11516,2022,255,2.89,66,14
11516,2023,216,4.37,62,9
11516,2024,549,2.35,47,13
11516,2025,127,2.5,10,4
11517,2022,709,1.82,69,5
11517,2023,428,3.87,85,9
11517,2024,762,4.55,55,2
11517,2025,463,3.06,13,4
11518,2022,518,1.69,24,6
11518,2023,121,2.12,90,1
11518,2024,360,2.11,21,1
11518,2025,159,3.73,10,7
11519,2022,512,2.35,86,6
11519,2023,262,4.34,39,13
11519,2024,213,2.29,83,4
11519,2025,453,4.74,15,5
11520,2022,295,2.5,82,5
11520,2023,144,4.25,59,9
11520,2024,724,4.65,11,5
11520,2025,278,4.91,15,2
11521,2022,592,3.91,84,7
11521,2023,424,1.96,99,10
11521,2024,469,1.97,86,9
11521,2025,667,4.17,47,7
11522,2022,446,4.19,85,8
11522,2023,214,2.15,92,13
11522,2024,456,4.62,27,10
11522,2025,266,3.78,28,3
11523,2022,453,1.87,37,11
11523,2023,214,2.15,21,13
11523,2024,507,2.0,61,9
11523,2025,691,2.38,86,7
11524,2022,422,3.7,96,10
11524,2023,640,2.31,67,4
11524,2024,141,3.48,31,12
11524,2025,559,4.11,54,10
11525,2022,218,4.19,71,13
11525,2023,673,3.42,51,7
11525,2024,766,3.51,76,3
11525,2025,549,4.69,18,11
11526,2022,540,2.38,73,10
11526,2023,288,2.26,24,14
11526,2024,384,4.42,39,7
11526,2025,203,2.17,35,3
11527,2022,668,2.07,78,2
11527,2023,556,2.88,31,1
11527,2024,410,2.88,63,11
11527,2025,783,4.07,67,6
11528,2022,483,1.78,88,13
11528,2023,767,3.08,62,14
11528,2024,264,4.23,28,3
11528,2025,506,4.0,43,10
11529,2022,680,3.39,91,12
11529,2023,575,2.37,23,11
11529,2024,157,2.98,31,14
11529,2025,515,2.49,97,2
11530,2022,696,3.03,22,11
11530,2023,712,3.4,73,3
11530,2024,350,3.69,65,8
11530,2025,319,4.58,81,3
11531,2022,259,1.69,51,4
11531,2023,286,2.81,75,2
11531,2024,698,3.57,72,8
11531,2025,563,3.66,51,6
11532,2022,597,1.57,43,9
11532,2023,429,2.22,38,14
11532,2024,448,4.34,35,8
11532,2025,599,3.5,32,13
11533,2022,766,2.74,45,4
11533,2023,589,4.35,18,13
11533,2024,379,2.02,94,13
11533,2025,263,4.72,51,8
11534,2022,497,1.58,76,1
11534,2023,167,3.34,16,11
11534,2024,527,3.47,32,9
11534,2025,531,3.87,41,5
11535,2022,474,1.59,32,4
11535,2023,731,3.24,25,5
11535,2024,796,2.14,78,13
11535,2025,522,2.42,22,1
11536,2022,741,2.15,19,2
11536,2023,177,3.49,68,13
11536,2024,587,2.97,11,2
11536,2025,269,2.21,89,11
11537,2022,137,2.37,61,13
11537,2023,666,1.88,10,9
11537,2024,389,3.79,79,6
11537,2025,657,3.62,63,3
11538,2022,270,2.72,28,4
11538,2023,741,4.43,37,13
11538,2024,775,3.36,14,1
11538,2025,681,4.61,85,7
11539,2022,391,3.24,39,7
11539,2023,680,2.78,90,13
11539,2024,521,3.42,28,8
11539,2025,204,2.41,51,1
11540,2022,665,3.52,34,9
11540,2023,505,4.6,44,2
11540,2024,558,2.54,18,13
11540,2025,347,2.92,48,1
11541,2022,408,2.72,65,1
11541,2023,472,3.1,47,8
11541,2024,205,3.96,24,3
11541,2025,414,2.36,55,13
11542,2022,708,2.41,46,6
11542,2023,638,3.27,99,6
11542,2024,171,3.57,69,11
11542,2025,477,3.56,71,2
11543,2022,595,2.81,40,2
11543,2023,284,3.78,39,1
11543,2024,233,2.41,75,9
11543,2025,273,2.8,16,1
11544,2022,709,2.83,39,13
11544,2023,492,3.74,42,13
11544,2024,163,2.05,47,6
11544,2025,514,2.3,93,12
11545,2022,502,3.85,28,9
11545,2023,212,2.43,18,6
11545,2024,164,4.69,95,11
11545,2025,500,4.83,41,6
11546,2022,389,3.56,39,4
11546,2023,582,3.8,15,5
11546,2024,519,3.75,70,13
11546,2025,414,2.48,90,1
11547,2022,188,3.0,46,3
11547,2023,760,4.03,88,11
11547,2024,456,4.12,80,6
11547,2025,617,4.65,87,2
11548,2022,464,4.2,29,1
11548,2023,366,2.43,39,13
11548,2024,505,3.97,27,1
11548,2025,238,3.9,72,14
11549,2022,264,4.16,70,1
11549,2023,796,2.2,66,10
11549,2024,765,4.02,31,10
11549,2025,205,3.22,98,12
11550,2022,248,2.68,97,1
11550,2023,284,1.76,58,13
11550,2024,509,4.68,27,6
11550,2025,774,3.98,70,14
11551,2022,300,3.27,91,10
11551,2023,717,2.4,87,4
11551,2024,319,3.78,77,4
11551,2025,569,4.79,16,14
11552,2022,533,1.99,16,4
11552,2023,128,4.6,74,8
11552,2024,163,3.08,49,7
11552,2025,195,4.88,33,5
11553,2022,765,3.4,41,14
11553,2023,639,2.62,19,7
11553,2024,609,2.92,18,8
11553,2025,439,2.82,48,10
11554,2022,787,2.5,12,8
11554,2023,350,3.59,78,11
11554,2024,378,1.85,16,7
11554,2025,138,4.85,21,7
11555,2022,168,3.81,32,13
11555,2023,376,4.47,98,14
11555,2024,219,3.95,72,9
11555,2025,185,3.39,26,11
11556,2022,276,2.07,87,5
11556,2023,705,3.2,73,8
11556,2024,191,3.94,74,2
11556,2025,519,4.51,95,12
11557,2022,180,2.47,37,13
11557,2023,440,3.18,67,8
11557,2024,520,3.66,96,1
11557,2025,327,3.72,27,9
11558,2022,572,1.66,53,1
11558,2023,187,3.1,73,14
11558,2024,449,4.23,46,8
11558,2025,739,4.36,12,3
11559,2022,289,3.02,23,14
11559,2023,745,4.51,16,4
11559,2024,235,4.28,26,13
11559,2025,424,4.16,79,11
11560,2022,139,3.05,92,13
11560,2023,749,3.42,88,10
11560,2024,386,2.47,48,7
11560,2025,355,3.55,14,10
11561,2022,696,3.08,88,13
11561,2023,519,2.26,61,3
11561,2024,638,4.65,35,9
11561,2025,390,2.68,48,3
11562,2022,415,1.81,54,8
11562,2023,231,3.05,86,8
11562,2024,702,3.86,40,14
11562,2025,638,2.54,86,3
11563,2022,402,2.05,32,13
11563,2023,381,2.43,49,3
11563,2024,591,2.71,41,10
11563,2025,379,2.69,13,5
11564,2022,599,2.91,90,8
11564,2023,298,1.7,93,6
11564,2024,474,2.06,55,5
11564,2025,399,4.14,84,5
11565,2022,765,2.74,51,11
11565,2023,398,2.73,48,12
11565,2024,654,1.83,79,6
11565,2025,421,2.84,65,8
11566,2022,209,3.96,56,6
11566,2023,722,2.67,47,7
11566,2024,570,4.69,27,9
11566,2025,511,3.12,11,7
11567,2022,612,2.89,63,14
11567,2023,579,4.06,90,9
11567,2024,239,4.75,97,10
11567,2025,789,3.06,39,13
11568,2022,603,1.86,97,1
11568,2023,159,3.22,13,3
11568,2024,282,3.58,16,6
11568,2025,518,4.83,88,3
11569,2022,326,2.74,66,11
11569,2023,490,1.92,39,14
11569,2024,243,3.75,53,2
11569,2025,663,2.01,86,5
11570,2022,692,2.78,38,1
11570,2023,760,2.88,99,5
11570,2024,126,2.56,45,13
11570,2025,722,4.84,57,11
11571,2022,607,2.71,28,8
11571,2023,690,4.33,72,9
11571,2024,226,3.35,11,10
11571,2025,555,4.41,23,13
11572,2022,380,2.85,89,6
11572,2023,494,4.62,44,4
11572,2024,418,3.72,95,3
11572,2025,540,2.42,30,8
11573,2022,440,1.52,26,12
11573,2023,793,4.44,91,2
11573,2024,218,3.86,41,8
11573,2025,789,2.27,32,7
11574,2022,467,3.73,15,2
11574,2023,484,2.33,38,2
11574,2024,609,4.23,72,2
11574,2025,681,3.78,79,1
11575,2022,257,1.87,90,7
11575,2023,709,1.86,13,8
11575,2024,185,3.2,67,7
11575,2025,460,4.76,40,4
11576,2022,184,3.19,31,11
11576,2023,458,3.93,36,12
11576,2024,232,3.21,94,9
11576,2025,486,3.1,93,13
11577,2022,346,3.97,96,2
11577,2023,240,3.04,25,5
11577,2024,546,2.22,15,2
11577,2025,175,2.77,89,3
11578,2022,197,3.18,16,2
11578,2023,402,2.86,23,8
11578,2024,565,2.9,12,10
11578,2025,154,3.96,58,14
11579,2022,404,3.41,45,13
11579,2023,633,2.59,38,6
11579,2024,134,2.88,13,5
11579,2025,639,4.21,49,5
11580,2022,588,4.26,50,9
11580,2023,781,2.62,31,2
11580,2024,239,2.68,88,13
11580,2025,740,2.75,13,1
11581,2022,199,1.92,91,6
11581,2023,472,2.78,32,8
11581,2024,122,3.35,13,8
11581,2025,383,3.56,77,6
11582,2022,212,3.57,27,3
11582,2023,472,1.81,10,3
11582,2024,296,3.48,41,2
11582,2025,263,2.71,30,13
11583,2022,530,2.22,47,2
11583,2023,667,4.02,35,2
11583,2024,109,2.26,50,7
11583,2025,744,2.94,58,10
11584,2022,497,3.41,94,9
11584,2023,251,3.58,50,10
11584,2024,290,1.94,68,14
11584,2025,376,2.17,13,11
11585,2022,592,3.47,22,13
11585,2023,342,4.51,70,7
11585,2024,587,4.8,60,12
11585,2025,375,4.91,44,8
11586,2022,289,2.55,74,12
11586,2023,726,2.38,58,12
11586,2024,406,2.1,58,5
11586,2025,395,2.93,23,2
11587,2022,333,2.33,46,14
11587,2023,440,3.38,39,8
11587,2024,692,2.91,23,5
11587,2025,292,2.64,84,13
11588,2022,463,3.34,36,14
11588,2023,357,2.62,71,9
11588,2024,610,2.86,12,6
11588,2025,330,3.75,79,13
11589,2022,113,1.85,48,7
11589,2023,113,3.97,28,1
11589,2024,655,4.7,85,8
11589,2025,309,3.42,48,7
11590,2022,139,3.18,19,7
11590,2023,133,2.8,56,7
11590,2024,333,4.67,98,7
11590,2025,389,2.35,32,11
11591,2022,532,3.94,68,1
11591,2023,417,3.6,99,12
11591,2024,739,4.17,92,9
11591,2025,507,4.8,29,7
11592,2022,179,2.99,54,7
11592,2023,275,2.51,53,11
11592,2024,384,4.14,27,13
11592,2025,729,4.48,57,12
11593,2022,777,3.56,84,1
11593,2023,417,4.2,98,6
11593,2024,509,3.99,10,10
11593,2025,241,4.82,41,8
11594,2022,346,3.21,73,14
11594,2023,276,2.79,16,5
11594,2024,443,3.84,99,12
11594,2025,363,2.16,80,12
11595,2022,267,3.0,55,1
11595,2023,124,3.97,33,13
11595,2024,626,2.31,78,5
11595,2025,627,3.15,95,2
11596,2022,409,2.55,45,2
11596,2023,738,2.65,76,4
11596,2024,127,3.75,59,14
